id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo,faltas_totais,situacao
10277,3426,17,2026,13,MATRICULADO
10278,3426,35,2026,17,REPROVADO
10279,3427,11,2026,15,APROVADO
10280,3427,24,2026,3,APROVADO
10281,3427,13,2026,9,REPROVADO
10282,3428,41,2026,10,MATRICULADO
10283,3428,24,2026,0,MATRICULADO
10284,3428,19,2026,15,MATRICULADO
10285,3429,38,2026,14,MATRICULADO
10286,3429,16,2026,0,REPROVADO
10287,3429,6,2026,8,MATRICULADO
10288,3430,30,2026,4,APROVADO
10289,3430,12,2026,20,REPROVADO
10290,3430,19,2026,15,APROVADO
10291,3431,21,2026,19,REPROVADO
10292,3431,39,2026,3,APROVADO
10293,3431,38,2026,2,REPROVADO
10294,3432,8,2026,18,REPROVADO
10295,3432,3,2026,10,MATRICULADO
10296,3432,21,2026,11,APROVADO
10297,3433,33,2026,1,APROVADO
10298,3433,17,2026,7,APROVADO
10299,3433,37,2026,10,REPROVADO
10300,3434,17,2026,3,APROVADO
10301,3434,1,2026,1,APROVADO
10302,3434,23,2026,12,MATRICULADO
10303,3435,1,2026,13,APROVADO
10304,3435,3,2026,3,MATRICULADO
10305,3435,38,2026,17,APROVADO
10306,3436,10,2026,10,APROVADO
10307,3436,13,2026,19,REPROVADO
10308,3436,30,2026,13,APROVADO
10309,3437,26,2026,1,MATRICULADO
10310,3437,38,2026,7,APROVADO
10311,3437,13,2026,18,MATRICULADO
10312,3438,32,2026,9,MATRICULADO
10313,3438,4,2026,5,REPROVADO
10314,3438,30,2026,7,MATRICULADO
10315,3439,14,2026,0,APROVADO
10316,3439,10,2026,11,REPROVADO
10317,3439,17,2026,12,REPROVADO
10318,3440,2,2026,4,REPROVADO
10319,3440,16,2026,7,REPROVADO
10320,3440,14,2026,11,REPROVADO
10321,3441,14,2026,18,APROVADO
10322,3441,32,2026,15,MATRICULADO
10323,3441,23,2026,14,MATRICULADO
10324,3442,3,2026,20,REPROVADO
10325,3442,11,2026,16,APROVADO
10326,3442,37,2026,20,MATRICULADO
10327,3443,14,2026,0,MATRICULADO
10328,3443,8,2026,7,REPROVADO
10329,3443,39,2026,8,MATRICULADO
10330,3444,24,2026,13,MATRICULADO
10331,3444,41,2026,13,APROVADO
10332,3444,2,2026,8,MATRICULADO
10333,3445,36,2026,8,MATRICULADO
10334,3445,11,2026,8,REPROVADO
10335,3445,21,2026,4,MATRICULADO
10336,3446,2,2026,18,APROVADO
10337,3446,41,2026,13,APROVADO
10338,3446,31,2026,9,REPROVADO
10339,3447,12,2026,4,APROVADO
10340,3447,24,2026,12,APROVADO
10341,3447,22,2026,14,MATRICULADO
10342,3448,29,2026,0,APROVADO
10343,3448,17,2026,15,REPROVADO
10344,3448,23,2026,14,MATRICULADO
10345,3449,28,2026,2,REPROVADO
10346,3449,4,2026,2,REPROVADO
10347,3449,29,2026,6,APROVADO
10348,3450,41,2026,9,MATRICULADO
10349,3450,9,2026,7,APROVADO
10350,3450,7,2026,4,APROVADO
10351,3451,13,2026,16,APROVADO
10352,3451,21,2026,13,APROVADO
10353,3451,12,2026,13,REPROVADO
10354,3452,28,2026,14,MATRICULADO
10355,3452,12,2026,12,REPROVADO
10356,3452,13,2026,15,APROVADO
10357,3453,27,2026,5,REPROVADO
10358,3453,7,2026,18,APROVADO
10359,3453,17,2026,8,REPROVADO
10360,3454,38,2026,0,REPROVADO
10361,3454,39,2026,16,APROVADO
10362,3454,10,2026,16,REPROVADO
10363,3455,24,2026,3,REPROVADO
10364,3455,20,2026,20,MATRICULADO
10365,3455,2,2026,17,REPROVADO
10366,3456,39,2026,16,MATRICULADO
10367,3456,14,2026,20,REPROVADO
10368,3456,10,2026,12,APROVADO
10369,3457,6,2026,9,REPROVADO
10370,3457,8,2026,9,MATRICULADO
10371,3457,3,2026,7,MATRICULADO
10372,3458,25,2026,4,MATRICULADO
10373,3458,17,2026,18,MATRICULADO
10374,3458,41,2026,9,APROVADO
10375,3459,32,2026,3,REPROVADO
10376,3459,39,2026,13,MATRICULADO
10377,3459,38,2026,17,MATRICULADO
10378,3460,39,2026,11,REPROVADO
10379,3460,35,2026,4,APROVADO
10380,3460,19,2026,4,MATRICULADO
10381,3461,39,2026,13,REPROVADO
10382,3461,27,2026,10,APROVADO
10383,3461,10,2026,0,APROVADO
10384,3462,21,2026,9,REPROVADO
10385,3462,15,2026,0,MATRICULADO
10386,3462,20,2026,0,REPROVADO
10387,3463,38,2026,13,APROVADO
10388,3463,24,2026,4,APROVADO
10389,3463,37,2026,19,REPROVADO
10390,3464,16,2026,9,MATRICULADO
10391,3464,41,2026,20,REPROVADO
10392,3464,5,2026,4,MATRICULADO
10393,3465,19,2026,11,REPROVADO
10394,3465,21,2026,16,REPROVADO
10395,3465,38,2026,5,REPROVADO
10396,3466,6,2026,8,REPROVADO
10397,3466,37,2026,7,REPROVADO
10398,3466,23,2026,20,REPROVADO
10399,3467,20,2026,3,REPROVADO
10400,3467,41,2026,16,REPROVADO
10401,3467,19,2026,6,REPROVADO
10402,3468,24,2026,8,MATRICULADO
10403,3468,39,2026,15,REPROVADO
10404,3468,20,2026,15,MATRICULADO
10405,3469,25,2026,19,MATRICULADO
10406,3469,12,2026,13,REPROVADO
10407,3469,40,2026,15,APROVADO
10408,3470,25,2026,6,MATRICULADO
10409,3470,19,2026,19,APROVADO
10410,3470,11,2026,17,APROVADO
10411,3471,14,2026,20,APROVADO
10412,3471,7,2026,13,MATRICULADO
10413,3471,31,2026,10,APROVADO
10414,3472,25,2026,0,REPROVADO
10415,3472,29,2026,10,APROVADO
10416,3472,39,2026,7,REPROVADO
10417,3473,38,2026,14,REPROVADO
10418,3473,24,2026,18,MATRICULADO
10419,3473,31,2026,16,REPROVADO
10420,3474,14,2026,9,APROVADO
10421,3474,10,2026,11,MATRICULADO
10422,3474,17,2026,11,APROVADO
10423,3475,30,2026,10,MATRICULADO
10424,3475,19,2026,6,MATRICULADO
10425,3475,5,2026,11,REPROVADO
10426,3476,34,2026,3,MATRICULADO
10427,3476,17,2026,6,APROVADO
10428,3476,32,2026,2,REPROVADO
10429,3477,25,2026,19,REPROVADO
10430,3477,28,2026,9,MATRICULADO
10431,3477,3,2026,15,MATRICULADO
10432,3478,5,2026,17,MATRICULADO
10433,3478,21,2026,0,MATRICULADO
10434,3478,23,2026,5,REPROVADO
10435,3479,23,2026,14,REPROVADO
10436,3479,24,2026,1,APROVADO
10437,3479,22,2026,3,MATRICULADO
10438,3480,13,2026,16,MATRICULADO
10439,3480,19,2026,14,APROVADO
10440,3480,41,2026,3,MATRICULADO
10441,3481,3,2026,18,MATRICULADO
10442,3481,9,2026,5,REPROVADO
10443,3481,1,2026,5,REPROVADO
10444,3482,39,2026,5,APROVADO
10445,3482,31,2026,5,REPROVADO
10446,3482,3,2026,18,MATRICULADO
10447,3483,36,2026,18,APROVADO
10448,3483,34,2026,6,MATRICULADO
10449,3483,40,2026,12,MATRICULADO
10450,3484,25,2026,11,REPROVADO
10451,3484,8,2026,11,APROVADO
10452,3484,9,2026,3,REPROVADO
10453,3485,17,2026,19,REPROVADO
10454,3485,30,2026,7,REPROVADO
10455,3485,15,2026,18,APROVADO
10456,3486,15,2026,20,REPROVADO
10457,3486,12,2026,15,APROVADO
10458,3486,16,2026,7,REPROVADO
10459,3487,8,2026,4,APROVADO
10460,3487,13,2026,20,MATRICULADO
10461,3487,28,2026,20,APROVADO
10462,3488,18,2026,11,MATRICULADO
10463,3488,6,2026,2,REPROVADO
10464,3488,20,2026,4,APROVADO
10465,3489,29,2026,16,REPROVADO
10466,3489,24,2026,15,APROVADO
10467,3489,31,2026,12,MATRICULADO
10468,3490,2,2026,0,APROVADO
10469,3490,38,2026,9,MATRICULADO
10470,3490,15,2026,19,REPROVADO
10471,3491,22,2026,17,APROVADO
10472,3491,24,2026,13,REPROVADO
10473,3491,11,2026,15,REPROVADO
10474,3492,32,2026,15,REPROVADO
10475,3492,9,2026,11,MATRICULADO
10476,3492,13,2026,5,APROVADO
10477,3493,24,2026,20,APROVADO
10478,3493,37,2026,16,REPROVADO
10479,3493,25,2026,18,APROVADO
10480,3494,11,2026,5,MATRICULADO
10481,3494,3,2026,4,MATRICULADO
10482,3494,10,2026,11,REPROVADO
10483,3495,12,2026,12,REPROVADO
10484,3495,14,2026,15,APROVADO
10485,3495,26,2026,20,REPROVADO
10486,3496,39,2026,14,REPROVADO
10487,3496,20,2026,14,APROVADO
10488,3496,33,2026,6,REPROVADO
10489,3497,20,2026,14,MATRICULADO
10490,3497,15,2026,1,APROVADO
10491,3497,27,2026,12,APROVADO
10492,3498,26,2026,0,MATRICULADO
10493,3498,18,2026,15,REPROVADO
10494,3498,20,2026,17,REPROVADO
10495,3499,29,2026,11,REPROVADO
10496,3499,25,2026,19,MATRICULADO
10497,3499,27,2026,16,APROVADO
10498,3500,38,2026,12,APROVADO
10499,3500,17,2026,14,APROVADO
10500,3500,37,2026,13,MATRICULADO
10501,3501,32,2026,0,MATRICULADO
10502,3501,39,2026,14,APROVADO
10503,3501,13,2026,14,REPROVADO
10504,3502,29,2026,6,MATRICULADO
10505,3502,17,2026,4,MATRICULADO
10506,3502,32,2026,5,MATRICULADO
10507,3503,39,2026,0,APROVADO
10508,3503,28,2026,10,APROVADO
10509,3503,3,2026,13,REPROVADO
10510,3504,27,2026,10,REPROVADO
10511,3504,33,2026,5,MATRICULADO
10512,3504,6,2026,2,REPROVADO
10513,3505,38,2026,15,APROVADO
10514,3505,13,2026,6,APROVADO
10515,3505,17,2026,14,APROVADO
10516,3506,7,2026,20,MATRICULADO
10517,3506,31,2026,13,APROVADO
10518,3506,41,2026,9,MATRICULADO
10519,3507,34,2026,8,MATRICULADO
10520,3507,26,2026,17,MATRICULADO
10521,3507,37,2026,0,MATRICULADO
10522,3508,34,2026,8,APROVADO
10523,3508,21,2026,18,MATRICULADO
10524,3508,41,2026,14,MATRICULADO
10525,3509,1,2026,1,MATRICULADO
10526,3509,7,2026,14,APROVADO
10527,3509,17,2026,14,APROVADO
10528,3510,16,2026,12,MATRICULADO
10529,3510,11,2026,17,REPROVADO
10530,3510,20,2026,19,APROVADO
10531,3511,39,2026,19,MATRICULADO
10532,3511,14,2026,4,REPROVADO
10533,3511,38,2026,8,MATRICULADO
10534,3512,23,2026,0,MATRICULADO
10535,3512,22,2026,12,REPROVADO
10536,3512,24,2026,5,REPROVADO
10537,3513,36,2026,7,APROVADO
10538,3513,33,2026,11,MATRICULADO
10539,3513,13,2026,18,APROVADO
10540,3514,6,2026,5,APROVADO
10541,3514,41,2026,9,REPROVADO
10542,3514,27,2026,12,REPROVADO
10543,3515,4,2026,12,REPROVADO
10544,3515,22,2026,5,REPROVADO
10545,3515,27,2026,7,MATRICULADO
10546,3516,15,2026,5,APROVADO
10547,3516,25,2026,16,APROVADO
10548,3516,38,2026,11,MATRICULADO
10549,3517,15,2026,14,MATRICULADO
10550,3517,28,2026,15,MATRICULADO
10551,3517,13,2026,14,MATRICULADO
10552,3518,11,2026,8,MATRICULADO
10553,3518,20,2026,13,APROVADO
10554,3518,40,2026,19,MATRICULADO
10555,3519,18,2026,11,APROVADO
10556,3519,10,2026,9,APROVADO
10557,3519,31,2026,0,APROVADO
10558,3520,41,2026,4,REPROVADO
10559,3520,30,2026,7,REPROVADO
10560,3520,8,2026,17,REPROVADO
10561,3521,41,2026,2,APROVADO
10562,3521,16,2026,4,REPROVADO
10563,3521,34,2026,5,MATRICULADO
10564,3522,10,2026,4,APROVADO
10565,3522,41,2026,19,REPROVADO
10566,3522,22,2026,6,MATRICULADO
10567,3523,5,2026,14,APROVADO
10568,3523,18,2026,16,REPROVADO
10569,3523,10,2026,13,MATRICULADO
10570,3524,33,2026,12,APROVADO
10571,3524,19,2026,16,APROVADO
10572,3524,17,2026,1,MATRICULADO
10573,3525,33,2026,18,MATRICULADO
10574,3525,13,2026,10,MATRICULADO
10575,3525,17,2026,8,REPROVADO
10576,3526,19,2026,13,REPROVADO
10577,3526,15,2026,1,REPROVADO
10578,3526,33,2026,7,APROVADO
10579,3527,20,2026,3,REPROVADO
10580,3527,16,2026,17,REPROVADO
10581,3527,40,2026,2,REPROVADO
10582,3528,29,2026,3,REPROVADO
10583,3528,35,2026,9,REPROVADO
10584,3528,40,2026,2,APROVADO
10585,3529,20,2026,9,REPROVADO
10586,3529,5,2026,19,REPROVADO
10587,3529,41,2026,3,REPROVADO
10588,3530,21,2026,12,REPROVADO
10589,3530,37,2026,0,MATRICULADO
10590,3530,26,2026,20,MATRICULADO
10591,3531,39,2026,4,REPROVADO
10592,3531,29,2026,3,MATRICULADO
10593,3531,30,2026,1,REPROVADO
10594,3532,41,2026,5,MATRICULADO
10595,3532,23,2026,1,REPROVADO
10596,3532,14,2026,20,REPROVADO
10597,3533,40,2026,9,REPROVADO
10598,3533,32,2026,3,APROVADO
10599,3533,21,2026,2,MATRICULADO
10600,3534,1,2026,5,REPROVADO
10601,3534,8,2026,17,APROVADO
10602,3534,31,2026,3,MATRICULADO
10603,3535,25,2026,4,MATRICULADO
10604,3535,38,2026,14,APROVADO
10605,3535,33,2026,1,REPROVADO
10606,3536,39,2026,9,MATRICULADO
10607,3536,14,2026,4,MATRICULADO
10608,3536,27,2026,20,MATRICULADO
10609,3537,28,2026,6,REPROVADO
10610,3537,26,2026,19,APROVADO
10611,3537,8,2026,10,MATRICULADO
10612,3538,13,2026,20,APROVADO
10613,3538,22,2026,0,MATRICULADO
10614,3538,8,2026,3,APROVADO
10615,3539,23,2026,17,MATRICULADO
10616,3539,18,2026,2,MATRICULADO
10617,3539,20,2026,12,APROVADO
10618,3540,9,2026,2,APROVADO
10619,3540,4,2026,7,MATRICULADO
10620,3540,25,2026,20,REPROVADO
10621,3541,26,2026,8,APROVADO
10622,3541,21,2026,20,REPROVADO
10623,3541,34,2026,20,REPROVADO
10624,3542,21,2026,1,MATRICULADO
10625,3542,8,2026,1,REPROVADO
10626,3542,15,2026,20,APROVADO
10627,3543,6,2026,7,APROVADO
10628,3543,21,2026,13,MATRICULADO
10629,3543,17,2026,12,REPROVADO
10630,3544,29,2026,16,APROVADO
10631,3544,4,2026,10,MATRICULADO
10632,3544,21,2026,12,REPROVADO
10633,3545,40,2026,13,MATRICULADO
10634,3545,13,2026,12,REPROVADO
10635,3545,4,2026,5,MATRICULADO
10636,3546,10,2026,13,MATRICULADO
10637,3546,26,2026,2,MATRICULADO
10638,3546,35,2026,20,MATRICULADO
10639,3547,1,2026,0,MATRICULADO
10640,3547,32,2026,15,APROVADO
10641,3547,7,2026,5,MATRICULADO
10642,3548,1,2026,7,MATRICULADO
10643,3548,25,2026,13,APROVADO
10644,3548,3,2026,7,APROVADO
10645,3549,4,2026,14,APROVADO
10646,3549,36,2026,15,APROVADO
10647,3549,7,2026,16,MATRICULADO
10648,3550,29,2026,20,MATRICULADO
10649,3550,8,2026,17,REPROVADO
10650,3550,16,2026,10,MATRICULADO
10651,3551,5,2026,2,MATRICULADO
10652,3551,24,2026,4,MATRICULADO
10653,3551,37,2026,4,APROVADO
10654,3552,39,2026,13,APROVADO
10655,3552,41,2026,19,REPROVADO
10656,3552,3,2026,12,MATRICULADO
10657,3553,32,2026,10,APROVADO
10658,3553,30,2026,8,REPROVADO
10659,3553,36,2026,1,MATRICULADO
10660,3554,1,2026,5,REPROVADO
10661,3554,33,2026,0,MATRICULADO
10662,3554,17,2026,20,APROVADO
10663,3555,34,2026,0,REPROVADO
10664,3555,41,2026,19,MATRICULADO
10665,3555,14,2026,6,MATRICULADO
10666,3556,22,2026,0,APROVADO
10667,3556,37,2026,2,APROVADO
10668,3556,38,2026,10,APROVADO
10669,3557,9,2026,13,APROVADO
10670,3557,31,2026,1,APROVADO
10671,3557,14,2026,0,APROVADO
10672,3558,15,2026,12,MATRICULADO
10673,3558,16,2026,0,APROVADO
10674,3558,30,2026,15,APROVADO
10675,3559,26,2026,14,REPROVADO
10676,3559,35,2026,4,APROVADO
10677,3559,9,2026,5,MATRICULADO
10678,3560,14,2026,17,APROVADO
10679,3560,16,2026,7,MATRICULADO
10680,3560,23,2026,3,MATRICULADO
10681,3561,37,2026,17,APROVADO
10682,3561,23,2026,20,MATRICULADO
10683,3561,28,2026,7,MATRICULADO
10684,3562,22,2026,20,APROVADO
10685,3562,13,2026,7,MATRICULADO
10686,3562,32,2026,7,APROVADO
10687,3563,20,2026,13,APROVADO
10688,3563,21,2026,13,APROVADO
10689,3563,35,2026,19,MATRICULADO
10690,3564,37,2026,3,MATRICULADO
10691,3564,16,2026,17,REPROVADO
10692,3564,18,2026,0,MATRICULADO
10693,3565,36,2026,14,APROVADO
10694,3565,32,2026,8,MATRICULADO
10695,3565,27,2026,5,REPROVADO
10696,3566,34,2026,8,MATRICULADO
10697,3566,10,2026,11,MATRICULADO
10698,3566,40,2026,8,MATRICULADO
10699,3567,9,2026,16,REPROVADO
10700,3567,5,2026,13,REPROVADO
10701,3567,35,2026,17,APROVADO
10702,3568,17,2026,14,REPROVADO
10703,3568,3,2026,7,MATRICULADO
10704,3568,16,2026,20,MATRICULADO
10705,3569,26,2026,13,REPROVADO
10706,3569,16,2026,13,APROVADO
10707,3569,15,2026,12,MATRICULADO
10708,3570,30,2026,15,APROVADO
10709,3570,2,2026,11,APROVADO
10710,3570,6,2026,19,APROVADO
10711,3571,1,2026,17,REPROVADO
10712,3571,38,2026,6,REPROVADO
10713,3571,10,2026,2,APROVADO
10714,3572,4,2026,14,MATRICULADO
10715,3572,14,2026,4,REPROVADO
10716,3572,38,2026,13,REPROVADO
10717,3573,14,2026,2,REPROVADO
10718,3573,25,2026,8,MATRICULADO
10719,3573,2,2026,4,MATRICULADO
10720,3574,16,2026,16,APROVADO
10721,3574,41,2026,17,REPROVADO
10722,3574,12,2026,12,REPROVADO
10723,3575,39,2026,11,APROVADO
10724,3575,36,2026,11,REPROVADO
10725,3575,24,2026,2,MATRICULADO
10726,3576,8,2026,4,REPROVADO
10727,3576,24,2026,9,MATRICULADO
10728,3576,30,2026,4,APROVADO
10729,3577,11,2026,2,MATRICULADO
10730,3577,36,2026,3,REPROVADO
10731,3577,13,2026,7,REPROVADO
10732,3578,26,2026,10,MATRICULADO
10733,3578,15,2026,7,MATRICULADO
10734,3578,29,2026,16,REPROVADO
10735,3579,7,2026,4,REPROVADO
10736,3579,27,2026,5,APROVADO
10737,3579,18,2026,3,MATRICULADO
10738,3580,15,2026,6,REPROVADO
10739,3580,41,2026,5,REPROVADO
10740,3580,18,2026,12,APROVADO
10741,3581,22,2026,7,REPROVADO
10742,3581,14,2026,8,APROVADO
10743,3581,17,2026,15,REPROVADO
10744,3582,7,2026,14,MATRICULADO
10745,3582,39,2026,10,MATRICULADO
10746,3582,33,2026,0,REPROVADO
10747,3583,4,2026,5,MATRICULADO
10748,3583,17,2026,1,REPROVADO
10749,3583,40,2026,13,MATRICULADO
10750,3584,30,2026,17,MATRICULADO
10751,3584,10,2026,19,REPROVADO
10752,3584,39,2026,14,REPROVADO
10753,3585,8,2026,9,MATRICULADO
10754,3585,28,2026,5,REPROVADO
10755,3585,10,2026,2,REPROVADO
10756,3586,39,2026,7,REPROVADO
10757,3586,30,2026,15,APROVADO
10758,3586,31,2026,12,REPROVADO
10759,3587,3,2026,15,APROVADO
10760,3587,30,2026,12,REPROVADO
10761,3587,12,2026,17,REPROVADO
10762,3588,12,2026,3,REPROVADO
10763,3588,26,2026,11,REPROVADO
10764,3588,27,2026,4,REPROVADO
10765,3589,11,2026,15,APROVADO
10766,3589,9,2026,4,APROVADO
10767,3589,10,2026,19,MATRICULADO
10768,3590,41,2026,8,REPROVADO
10769,3590,23,2026,6,APROVADO
10770,3590,5,2026,15,REPROVADO
10771,3591,8,2026,12,APROVADO
10772,3591,2,2026,10,APROVADO
10773,3591,29,2026,16,MATRICULADO
10774,3592,40,2026,7,APROVADO
10775,3592,1,2026,4,MATRICULADO
10776,3592,22,2026,13,MATRICULADO
10777,3593,7,2026,20,MATRICULADO
10778,3593,30,2026,14,MATRICULADO
10779,3593,3,2026,12,APROVADO
10780,3594,2,2026,10,MATRICULADO
10781,3594,12,2026,20,REPROVADO
10782,3594,21,2026,2,APROVADO
10783,3595,32,2026,6,APROVADO
10784,3595,31,2026,0,MATRICULADO
10785,3595,15,2026,10,MATRICULADO
10786,3596,11,2026,10,MATRICULADO
10787,3596,2,2026,9,MATRICULADO
10788,3596,5,2026,17,MATRICULADO
10789,3597,3,2026,7,APROVADO
10790,3597,41,2026,15,MATRICULADO
10791,3597,8,2026,11,MATRICULADO
10792,3598,40,2026,1,REPROVADO
10793,3598,7,2026,15,REPROVADO
10794,3598,33,2026,19,MATRICULADO
10795,3599,22,2026,15,REPROVADO
10796,3599,20,2026,2,REPROVADO
10797,3599,10,2026,6,APROVADO
10798,3600,33,2026,12,APROVADO
10799,3600,6,2026,1,REPROVADO
10800,3600,5,2026,8,REPROVADO
10801,3601,4,2026,4,MATRICULADO
10802,3601,3,2026,20,APROVADO
10803,3601,16,2026,4,MATRICULADO
10804,3602,32,2026,9,REPROVADO
10805,3602,15,2026,16,APROVADO
10806,3602,26,2026,15,MATRICULADO
10807,3603,34,2026,20,MATRICULADO
10808,3603,23,2026,10,REPROVADO
10809,3603,22,2026,15,REPROVADO
10810,3604,11,2026,17,MATRICULADO
10811,3604,5,2026,16,REPROVADO
10812,3604,25,2026,1,MATRICULADO
10813,3605,3,2026,5,APROVADO
10814,3605,5,2026,4,REPROVADO
10815,3605,27,2026,17,MATRICULADO
10816,3606,40,2026,7,APROVADO
10817,3606,25,2026,12,REPROVADO
10818,3606,29,2026,12,MATRICULADO
10819,3607,19,2026,9,MATRICULADO
10820,3607,4,2026,3,APROVADO
10821,3607,18,2026,2,MATRICULADO
10822,3608,31,2026,13,MATRICULADO
10823,3608,4,2026,13,APROVADO
10824,3608,30,2026,8,MATRICULADO
10825,3609,35,2026,1,APROVADO
10826,3609,20,2026,11,APROVADO
10827,3609,27,2026,15,APROVADO
10828,3610,19,2026,13,REPROVADO
10829,3610,32,2026,15,MATRICULADO
10830,3610,9,2026,17,REPROVADO
10831,3611,5,2026,8,REPROVADO
10832,3611,25,2026,2,MATRICULADO
10833,3611,22,2026,5,MATRICULADO
10834,3612,32,2026,13,REPROVADO
10835,3612,18,2026,16,MATRICULADO
10836,3612,33,2026,4,REPROVADO
10837,3613,39,2026,16,APROVADO
10838,3613,41,2026,20,MATRICULADO
10839,3613,2,2026,19,REPROVADO
10840,3614,34,2026,16,REPROVADO
10841,3614,6,2026,3,REPROVADO
10842,3614,32,2026,11,MATRICULADO
10843,3615,7,2026,8,MATRICULADO
10844,3615,3,2026,20,REPROVADO
10845,3615,29,2026,3,MATRICULADO
10846,3616,20,2026,15,MATRICULADO
10847,3616,8,2026,19,REPROVADO
10848,3616,16,2026,11,MATRICULADO
10849,3617,29,2026,2,MATRICULADO
10850,3617,9,2026,6,MATRICULADO
10851,3617,5,2026,10,MATRICULADO
10852,3618,22,2026,15,APROVADO
10853,3618,3,2026,5,APROVADO
10854,3618,31,2026,3,REPROVADO
10855,3619,25,2026,17,APROVADO
10856,3619,21,2026,5,MATRICULADO
10857,3619,37,2026,2,APROVADO
10858,3620,32,2026,14,MATRICULADO
10859,3620,10,2026,3,REPROVADO
10860,3620,38,2026,11,APROVADO
10861,3621,15,2026,15,REPROVADO
10862,3621,19,2026,6,APROVADO
10863,3621,27,2026,2,APROVADO
10864,3622,38,2026,9,APROVADO
10865,3622,36,2026,9,MATRICULADO
10866,3622,35,2026,18,REPROVADO
10867,3623,17,2026,4,APROVADO
10868,3623,12,2026,14,APROVADO
10869,3623,34,2026,5,REPROVADO
10870,3624,12,2026,10,APROVADO
10871,3624,3,2026,5,APROVADO
10872,3624,19,2026,11,REPROVADO
10873,3625,10,2026,16,REPROVADO
10874,3625,34,2026,2,REPROVADO
10875,3625,36,2026,2,MATRICULADO
10876,3626,25,2026,0,MATRICULADO
10877,3626,13,2026,8,MATRICULADO
10878,3626,18,2026,18,APROVADO
10879,3627,11,2026,14,APROVADO
10880,3627,5,2026,9,REPROVADO
10881,3627,29,2026,10,REPROVADO
10882,3628,15,2026,10,REPROVADO
10883,3628,5,2026,1,APROVADO
10884,3628,34,2026,19,APROVADO
10885,3629,32,2026,16,APROVADO
10886,3629,20,2026,16,APROVADO
10887,3629,19,2026,9,APROVADO
10888,3630,28,2026,1,REPROVADO
10889,3630,7,2026,2,REPROVADO
10890,3630,24,2026,16,MATRICULADO
10891,3631,18,2026,10,REPROVADO
10892,3631,10,2026,17,APROVADO
10893,3631,27,2026,18,REPROVADO
10894,3632,17,2026,5,MATRICULADO
10895,3632,37,2026,14,REPROVADO
10896,3632,12,2026,16,MATRICULADO
10897,3633,24,2026,0,REPROVADO
10898,3633,37,2026,17,REPROVADO
10899,3633,12,2026,16,APROVADO
10900,3634,37,2026,19,APROVADO
10901,3634,11,2026,20,REPROVADO
10902,3634,10,2026,14,MATRICULADO
10903,3635,21,2026,9,REPROVADO
10904,3635,40,2026,1,REPROVADO
10905,3635,36,2026,16,MATRICULADO
10906,3636,28,2026,19,APROVADO
10907,3636,27,2026,15,APROVADO
10908,3636,40,2026,3,REPROVADO
10909,3637,14,2026,6,APROVADO
10910,3637,13,2026,17,MATRICULADO
10911,3637,37,2026,7,REPROVADO
10912,3638,23,2026,18,MATRICULADO
10913,3638,27,2026,1,APROVADO
10914,3638,24,2026,8,MATRICULADO
10915,3639,3,2026,20,REPROVADO
10916,3639,39,2026,9,REPROVADO
10917,3639,2,2026,6,REPROVADO
10918,3640,31,2026,4,REPROVADO
10919,3640,1,2026,7,REPROVADO
10920,3640,3,2026,14,MATRICULADO
10921,3641,30,2026,11,APROVADO
10922,3641,26,2026,10,REPROVADO
10923,3641,24,2026,13,APROVADO
10924,3642,19,2026,9,MATRICULADO
10925,3642,23,2026,9,APROVADO
10926,3642,18,2026,5,MATRICULADO
10927,3643,37,2026,0,REPROVADO
10928,3643,15,2026,18,APROVADO
10929,3643,31,2026,19,REPROVADO
10930,3644,19,2026,16,APROVADO
10931,3644,33,2026,19,REPROVADO
10932,3644,6,2026,8,APROVADO
10933,3645,21,2026,17,REPROVADO
10934,3645,4,2026,15,MATRICULADO
10935,3645,25,2026,3,APROVADO
10936,3646,4,2026,6,REPROVADO
10937,3646,34,2026,5,APROVADO
10938,3646,22,2026,0,MATRICULADO
10939,3647,2,2026,11,MATRICULADO
10940,3647,28,2026,6,REPROVADO
10941,3647,5,2026,9,REPROVADO
10942,3648,10,2026,4,REPROVADO
10943,3648,33,2026,20,APROVADO
10944,3648,6,2026,16,APROVADO
10945,3649,28,2026,8,MATRICULADO
10946,3649,40,2026,15,REPROVADO
10947,3649,5,2026,9,APROVADO
10948,3650,40,2026,6,REPROVADO
10949,3650,36,2026,11,APROVADO
10950,3650,12,2026,6,MATRICULADO
10951,3651,40,2026,6,APROVADO
10952,3651,18,2026,19,APROVADO
10953,3651,15,2026,11,REPROVADO
10954,3652,30,2026,1,REPROVADO
10955,3652,27,2026,20,MATRICULADO
10956,3652,15,2026,3,APROVADO
10957,3653,3,2026,15,MATRICULADO
10958,3653,2,2026,14,MATRICULADO
10959,3653,17,2026,5,APROVADO
10960,3654,40,2026,4,REPROVADO
10961,3654,14,2026,10,REPROVADO
10962,3654,24,2026,14,REPROVADO
10963,3655,41,2026,4,MATRICULADO
10964,3655,30,2026,16,APROVADO
10965,3655,9,2026,9,REPROVADO
10966,3656,24,2026,10,APROVADO
10967,3656,20,2026,7,MATRICULADO
10968,3656,10,2026,1,MATRICULADO
10969,3657,23,2026,5,REPROVADO
10970,3657,7,2026,7,REPROVADO
10971,3657,1,2026,16,MATRICULADO
10972,3658,31,2026,12,APROVADO
