id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo,media_geral
22810,4562,10,2026,9.6
22811,4563,3,2026,5.4
22812,4563,2,2026,5.1
22813,4563,10,2026,5.6
22814,4563,12,2026,5.3
22815,4563,4,2026,6.0
22816,4564,6,2026,5.8
22817,4564,4,2026,6.7
22818,4564,5,2026,6.5
22819,4564,9,2026,5.6
22820,4564,13,2026,5.8
22821,4565,5,2026,8.2
22822,4565,1,2026,7.6
22823,4565,13,2026,8.3
22824,4565,11,2026,9.0
22825,4565,2,2026,9.2
22826,4566,7,2026,0.3
22827,4566,5,2026,1.1
22828,4566,2,2026,2.2
22829,4566,8,2026,0.1
22830,4566,1,2026,4.9
22831,4567,8,2026,3.7
22832,4567,5,2026,0.2
22833,4567,3,2026,4.0
22834,4567,2,2026,3.4
22835,4567,11,2026,0.1
22836,4568,11,2026,8.3
22837,4568,9,2026,9.8
22838,4568,1,2026,9.3
22839,4568,12,2026,9.2
22840,4568,6,2026,9.0
22841,4569,2,2026,6.8
22842,4569,11,2026,6.0
22843,4569,8,2026,5.9
22844,4569,1,2026,5.3
22845,4569,9,2026,5.3
22846,4570,1,2026,9.9
22847,4570,8,2026,8.7
22848,4570,6,2026,9.1
22849,4570,4,2026,9.6
22850,4570,13,2026,7.4
22851,4571,7,2026,7.7
22852,4571,10,2026,8.9
22853,4571,13,2026,9.7
22854,4571,11,2026,8.6
22855,4571,8,2026,9.9
22856,4572,7,2026,7.1
22857,4572,1,2026,8.1
22858,4572,2,2026,8.7
22859,4572,6,2026,9.3
22860,4572,12,2026,8.7
22861,4573,12,2026,5.9
22862,4573,5,2026,6.0
22863,4573,7,2026,6.7
22864,4573,6,2026,5.3
22865,4573,2,2026,5.2
22866,4574,8,2026,8.2
22867,4574,2,2026,8.4
22868,4574,10,2026,8.5
22869,4574,6,2026,8.4
22870,4574,3,2026,9.0
22871,4575,7,2026,4.4
22872,4575,9,2026,5.0
22873,4575,4,2026,3.9
22874,4575,8,2026,1.3
22875,4575,3,2026,3.3
22876,4576,6,2026,5.4
22877,4576,5,2026,6.3
22878,4576,8,2026,6.1
22879,4576,2,2026,6.4
22880,4576,4,2026,6.4
22881,4577,4,2026,0.1
22882,4577,5,2026,0.2
22883,4577,9,2026,3.4
22884,4577,2,2026,4.8
22885,4577,13,2026,4.4
22886,4578,3,2026,6.3
22887,4578,6,2026,5.5
22888,4578,11,2026,6.5
22889,4578,7,2026,6.5
22890,4578,2,2026,6.7
22891,4579,4,2026,6.9
22892,4579,1,2026,6.0
22893,4579,6,2026,5.8
22894,4579,9,2026,6.8
22895,4579,2,2026,5.0
22896,4580,7,2026,7.1
22897,4580,13,2026,9.9
22898,4580,2,2026,9.7
22899,4580,1,2026,9.1
22900,4580,11,2026,8.7
22901,4581,12,2026,8.6
22902,4581,9,2026,7.6
22903,4581,2,2026,7.4
22904,4581,7,2026,9.1
22905,4581,11,2026,8.3
22906,4582,4,2026,8.1
22907,4582,7,2026,9.0
22908,4582,12,2026,8.7
22909,4582,2,2026,8.7
22910,4582,5,2026,8.7
22911,4583,1,2026,8.2
22912,4583,4,2026,7.2
22913,4583,8,2026,8.0
22914,4583,5,2026,7.9
22915,4583,12,2026,9.3
22916,4584,11,2026,9.9
22917,4584,12,2026,9.0
22918,4584,7,2026,7.4
22919,4584,2,2026,7.2
22920,4584,9,2026,9.4
22921,4585,3,2026,9.4
22922,4585,2,2026,7.6
22923,4585,13,2026,8.4
22924,4585,12,2026,7.1
22925,4585,4,2026,9.0
22926,4586,1,2026,8.8
22927,4586,4,2026,8.8
22928,4586,11,2026,9.9
22929,4586,3,2026,8.1
22930,4586,9,2026,8.4
22931,4587,8,2026,6.9
22932,4587,12,2026,6.5
22933,4587,13,2026,6.9
22934,4587,6,2026,6.8
22935,4587,7,2026,6.3
22936,4588,1,2026,0.7
22937,4588,9,2026,2.4
22938,4588,10,2026,4.8
22939,4588,5,2026,1.7
22940,4588,6,2026,5.0
22941,4589,12,2026,5.5
22942,4589,1,2026,5.6
22943,4589,4,2026,5.2
22944,4589,8,2026,7.0
22945,4589,7,2026,6.9
22946,4590,10,2026,0.8
22947,4590,9,2026,4.6
22948,4590,5,2026,4.1
22949,4590,6,2026,1.6
22950,4590,13,2026,4.8
22951,4591,10,2026,6.0
22952,4591,12,2026,7.0
22953,4591,5,2026,6.8
22954,4591,3,2026,5.5
22955,4591,13,2026,6.8
22956,4592,13,2026,6.8
22957,4592,7,2026,6.1
22958,4592,4,2026,5.9
22959,4592,3,2026,5.2
22960,4592,6,2026,5.4
22961,4593,4,2026,8.3
22962,4593,11,2026,9.4
22963,4593,13,2026,8.9
22964,4593,1,2026,7.7
22965,4593,6,2026,7.2
22966,4594,11,2026,9.8
22967,4594,13,2026,9.1
22968,4594,4,2026,9.6
22969,4594,8,2026,8.3
22970,4594,3,2026,9.2
22971,4595,10,2026,4.7
22972,4595,1,2026,3.7
22973,4595,9,2026,1.9
22974,4595,3,2026,3.2
22975,4595,2,2026,3.7
22976,4596,3,2026,2.6
22977,4596,2,2026,0.1
22978,4596,12,2026,2.9
22979,4596,11,2026,1.1
22980,4596,10,2026,3.7
22981,4597,9,2026,9.7
22982,4597,8,2026,7.6
22983,4597,10,2026,8.8
22984,4597,11,2026,9.5
22985,4597,4,2026,7.6
22986,4598,13,2026,9.8
22987,4598,11,2026,9.4
22988,4598,10,2026,9.5
22989,4598,2,2026,7.1
22990,4598,9,2026,7.1
22991,4599,13,2026,9.0
22992,4599,9,2026,9.0
22993,4599,3,2026,8.5
22994,4599,12,2026,7.4
22995,4599,7,2026,7.4
22996,4600,4,2026,7.5
22997,4600,13,2026,8.6
22998,4600,6,2026,9.6
22999,4600,9,2026,8.1
23000,4600,7,2026,9.2
23001,4601,1,2026,6.0
23002,4601,6,2026,6.9
23003,4601,9,2026,6.2
23004,4601,11,2026,6.0
23005,4601,8,2026,5.9
23006,4602,9,2026,5.6
23007,4602,8,2026,5.8
23008,4602,10,2026,5.5
23009,4602,1,2026,6.9
23010,4602,3,2026,6.3
23011,4603,10,2026,6.0
23012,4603,9,2026,5.1
23013,4603,11,2026,6.5
23014,4603,7,2026,6.6
23015,4603,5,2026,5.4
23016,4604,13,2026,9.4
23017,4604,8,2026,9.7
23018,4604,1,2026,7.8
23019,4604,3,2026,7.4
23020,4604,11,2026,9.5
23021,4605,3,2026,7.1
23022,4605,11,2026,7.9
23023,4605,5,2026,8.2
23024,4605,9,2026,8.7
23025,4605,10,2026,9.3
23026,4606,4,2026,5.7
23027,4606,7,2026,6.2
23028,4606,13,2026,5.7
23029,4606,10,2026,6.0
23030,4606,2,2026,5.8
23031,4607,9,2026,9.3
23032,4607,12,2026,9.5
23033,4607,2,2026,8.6
23034,4607,5,2026,7.8
23035,4607,1,2026,8.0
23036,4608,5,2026,6.1
23037,4608,6,2026,6.8
23038,4608,4,2026,5.4
23039,4608,7,2026,6.5
23040,4608,8,2026,6.8
23041,4609,4,2026,7.2
23042,4609,13,2026,9.0
23043,4609,5,2026,7.2
23044,4609,6,2026,8.4
23045,4609,8,2026,9.9
23046,4610,10,2026,7.9
23047,4610,7,2026,8.3
23048,4610,12,2026,8.1
23049,4610,2,2026,9.0
23050,4610,5,2026,9.8
23051,4611,1,2026,0.6
23052,4611,9,2026,2.4
23053,4611,10,2026,1.9
23054,4611,6,2026,0.5
23055,4611,8,2026,4.3
23056,4612,3,2026,9.7
23057,4612,13,2026,9.7
23058,4612,11,2026,8.3
23059,4612,4,2026,8.1
23060,4612,6,2026,8.1
23061,4613,6,2026,5.0
23062,4613,13,2026,6.3
23063,4613,3,2026,5.6
23064,4613,11,2026,5.9
23065,4613,12,2026,6.6
23066,4614,5,2026,6.3
23067,4614,9,2026,6.4
23068,4614,12,2026,5.8
23069,4614,13,2026,6.5
23070,4614,11,2026,6.1
23071,4615,8,2026,8.3
23072,4615,5,2026,8.6
23073,4615,6,2026,7.4
23074,4615,13,2026,9.0
23075,4615,11,2026,9.4
23076,4616,10,2026,9.7
23077,4616,12,2026,8.7
23078,4616,11,2026,8.4
23079,4616,1,2026,9.8
23080,4616,13,2026,7.7
23081,4617,13,2026,6.9
23082,4617,1,2026,6.4
23083,4617,4,2026,6.5
23084,4617,7,2026,5.9
23085,4617,6,2026,5.5
23086,4618,8,2026,9.8
23087,4618,5,2026,8.7
23088,4618,4,2026,9.0
23089,4618,11,2026,7.2
23090,4618,12,2026,8.0
23091,4619,13,2026,7.6
23092,4619,1,2026,9.9
23093,4619,2,2026,9.3
23094,4619,4,2026,9.6
23095,4619,10,2026,10.0
23096,4620,12,2026,9.1
23097,4620,2,2026,8.9
23098,4620,8,2026,8.3
23099,4620,3,2026,7.7
23100,4620,11,2026,8.5
23101,4621,9,2026,9.3
23102,4621,6,2026,8.2
23103,4621,4,2026,7.4
23104,4621,5,2026,9.0
23105,4621,1,2026,7.4
23106,4622,12,2026,1.0
23107,4622,9,2026,0.8
23108,4622,6,2026,4.6
23109,4622,3,2026,0.2
23110,4622,7,2026,3.5
23111,4623,13,2026,2.4
23112,4623,9,2026,3.4
23113,4623,11,2026,1.4
23114,4623,6,2026,0.7
23115,4623,8,2026,0.2
23116,4624,5,2026,6.0
23117,4624,3,2026,5.8
23118,4624,1,2026,6.0
23119,4624,2,2026,5.9
23120,4624,10,2026,5.8
23121,4625,12,2026,8.6
23122,4625,5,2026,7.8
23123,4625,1,2026,8.3
23124,4625,2,2026,9.2
23125,4625,9,2026,9.2
23126,4626,2,2026,8.4
23127,4626,9,2026,8.9
23128,4626,13,2026,9.9
23129,4626,12,2026,9.4
23130,4626,3,2026,9.7
23131,4627,13,2026,8.6
23132,4627,4,2026,9.2
23133,4627,2,2026,8.7
23134,4627,10,2026,7.4
23135,4627,5,2026,8.2
23136,4628,4,2026,5.9
23137,4628,5,2026,5.7
23138,4628,13,2026,6.5
23139,4628,10,2026,6.1
23140,4628,12,2026,6.4
23141,4629,9,2026,8.0
23142,4629,7,2026,7.8
23143,4629,11,2026,9.9
23144,4629,13,2026,9.5
23145,4629,4,2026,7.9
23146,4630,8,2026,5.9
23147,4630,2,2026,6.9
23148,4630,5,2026,6.5
23149,4630,13,2026,6.2
23150,4630,3,2026,5.4
23151,4631,12,2026,5.9
23152,4631,11,2026,5.3
23153,4631,10,2026,5.4
23154,4631,9,2026,5.9
23155,4631,1,2026,5.2
23156,4632,3,2026,7.8
23157,4632,12,2026,9.4
23158,4632,2,2026,7.5
23159,4632,6,2026,7.7
23160,4632,10,2026,7.7
23161,4633,11,2026,7.8
23162,4633,10,2026,7.3
23163,4633,8,2026,9.5
23164,4633,13,2026,8.0
23165,4633,1,2026,9.9
23166,4634,9,2026,5.5
23167,4634,7,2026,5.3
23168,4634,2,2026,5.7
23169,4634,4,2026,6.5
23170,4634,12,2026,6.8
23171,4635,1,2026,8.4
23172,4635,7,2026,8.0
23173,4635,4,2026,8.0
23174,4635,3,2026,7.8
23175,4635,9,2026,10.0
23176,4636,5,2026,0.3
23177,4636,1,2026,0.0
23178,4636,12,2026,4.8
23179,4636,13,2026,3.4
23180,4636,3,2026,2.9
23181,4637,10,2026,5.9
23182,4637,12,2026,6.4
23183,4637,9,2026,5.1
23184,4637,11,2026,6.1
23185,4637,6,2026,6.4
23186,4638,11,2026,9.5
23187,4638,7,2026,8.7
23188,4638,13,2026,7.6
23189,4638,8,2026,9.8
23190,4638,4,2026,9.0
23191,4639,4,2026,2.9
23192,4639,7,2026,3.0
23193,4639,11,2026,3.6
23194,4639,1,2026,2.8
23195,4639,8,2026,3.7
23196,4640,9,2026,8.5
23197,4640,10,2026,9.7
23198,4640,11,2026,8.7
23199,4640,3,2026,10.0
23200,4640,1,2026,9.8
23201,4641,12,2026,7.3
23202,4641,4,2026,9.3
23203,4641,9,2026,8.2
23204,4641,2,2026,7.4
23205,4641,1,2026,7.0
23206,4642,12,2026,4.0
23207,4642,4,2026,0.7
23208,4642,2,2026,4.8
23209,4642,10,2026,1.9
23210,4642,6,2026,3.9
23211,4643,8,2026,9.1
23212,4643,5,2026,7.6
23213,4643,12,2026,9.2
23214,4643,6,2026,7.5
23215,4643,7,2026,9.8
23216,4644,12,2026,3.2
23217,4644,6,2026,2.3
23218,4644,1,2026,2.6
23219,4644,13,2026,2.6
23220,4644,5,2026,3.3
23221,4645,9,2026,5.5
23222,4645,13,2026,5.6
23223,4645,1,2026,5.0
23224,4645,6,2026,5.3
23225,4645,10,2026,7.0
23226,4646,12,2026,3.3
23227,4646,3,2026,4.3
23228,4646,4,2026,0.5
23229,4646,5,2026,1.5
23230,4646,11,2026,0.9
23231,4647,12,2026,5.1
23232,4647,5,2026,5.2
23233,4647,4,2026,6.8
23234,4647,9,2026,5.9
23235,4647,10,2026,6.8
23236,4648,11,2026,2.8
23237,4648,5,2026,1.5
23238,4648,10,2026,0.2
23239,4648,3,2026,3.7
23240,4648,9,2026,2.9
23241,4649,10,2026,8.6
23242,4649,7,2026,9.7
23243,4649,6,2026,7.7
23244,4649,8,2026,8.4
23245,4649,4,2026,9.5
23246,4650,2,2026,7.4
23247,4650,3,2026,9.5
23248,4650,12,2026,8.0
23249,4650,1,2026,8.7
23250,4650,8,2026,8.6
23251,4651,1,2026,6.8
23252,4651,6,2026,5.3
23253,4651,7,2026,6.0
23254,4651,13,2026,5.1
23255,4651,3,2026,5.3
23256,4652,12,2026,8.6
23257,4652,2,2026,9.7
23258,4652,4,2026,7.2
23259,4652,11,2026,8.6
23260,4652,8,2026,7.0
23261,4653,11,2026,8.7
23262,4653,7,2026,9.6
23263,4653,5,2026,8.0
23264,4653,3,2026,7.1
23265,4653,4,2026,8.9
23266,4654,4,2026,7.4
23267,4654,3,2026,7.4
23268,4654,1,2026,9.7
23269,4654,11,2026,7.8
23270,4654,9,2026,9.4
23271,4655,10,2026,4.2
23272,4655,2,2026,0.0
23273,4655,4,2026,1.9
23274,4655,1,2026,3.3
23275,4655,7,2026,2.4
23276,4656,5,2026,7.8
23277,4656,2,2026,9.4
23278,4656,10,2026,9.6
23279,4656,4,2026,7.8
23280,4656,7,2026,7.3
23281,4657,2,2026,7.5
23282,4657,13,2026,7.3
23283,4657,9,2026,9.0
23284,4657,3,2026,9.6
23285,4657,10,2026,9.2
23286,4658,10,2026,7.4
23287,4658,6,2026,7.5
23288,4658,1,2026,9.6
23289,4658,2,2026,7.5
23290,4658,11,2026,9.9
23291,4659,13,2026,4.6
23292,4659,2,2026,2.7
23293,4659,4,2026,4.6
23294,4659,10,2026,4.2
23295,4659,3,2026,4.5
23296,4660,5,2026,0.2
23297,4660,3,2026,0.7
23298,4660,8,2026,3.6
23299,4660,4,2026,3.9
23300,4660,6,2026,4.0
23301,4661,2,2026,8.8
23302,4661,7,2026,9.5
23303,4661,13,2026,8.0
23304,4661,1,2026,9.0
23305,4661,11,2026,9.9
23306,4662,1,2026,8.9
23307,4662,6,2026,10.0
23308,4662,10,2026,9.4
23309,4662,8,2026,9.4
23310,4662,9,2026,9.6
23311,4663,11,2026,6.3
23312,4663,9,2026,6.7
23313,4663,2,2026,6.4
23314,4663,5,2026,6.2
23315,4663,4,2026,5.6
23316,4664,12,2026,9.8
23317,4664,2,2026,9.4
23318,4664,10,2026,9.6
23319,4664,11,2026,8.5
23320,4664,8,2026,7.7
23321,4665,11,2026,8.0
23322,4665,2,2026,9.4
23323,4665,10,2026,7.6
23324,4665,12,2026,7.3
23325,4665,13,2026,8.3
23326,4666,8,2026,9.8
23327,4666,1,2026,7.0
23328,4666,2,2026,9.8
23329,4666,5,2026,7.9
23330,4666,11,2026,9.9
23331,4667,9,2026,1.3
23332,4667,13,2026,1.7
23333,4667,3,2026,4.8
23334,4667,1,2026,3.2
23335,4667,7,2026,0.1
23336,4668,1,2026,3.5
23337,4668,10,2026,1.0
23338,4668,9,2026,3.8
23339,4668,4,2026,0.7
23340,4668,3,2026,3.4
23341,4669,10,2026,8.1
23342,4669,4,2026,8.9
23343,4669,13,2026,9.1
23344,4669,8,2026,7.2
23345,4669,3,2026,10.0
23346,4670,6,2026,8.9
23347,4670,7,2026,7.3
23348,4670,13,2026,9.3
23349,4670,12,2026,8.3
23350,4670,8,2026,9.5
23351,4671,3,2026,3.5
23352,4671,8,2026,0.5
23353,4671,10,2026,0.1
23354,4671,5,2026,4.9
23355,4671,11,2026,2.3
23356,4672,6,2026,9.3
23357,4672,4,2026,8.7
23358,4672,12,2026,9.4
23359,4672,3,2026,8.4
23360,4672,5,2026,7.6
23361,4673,7,2026,8.4
23362,4673,9,2026,8.7
23363,4673,13,2026,8.3
23364,4673,12,2026,7.3
23365,4673,10,2026,7.5
23366,4674,1,2026,8.6
23367,4674,12,2026,8.0
23368,4674,11,2026,7.1
23369,4674,3,2026,7.0
23370,4674,10,2026,8.2
23371,4675,2,2026,1.6
23372,4675,7,2026,0.3
23373,4675,12,2026,1.6
23374,4675,9,2026,2.2
23375,4675,5,2026,3.3
23376,4676,3,2026,7.3
23377,4676,6,2026,9.3
23378,4676,9,2026,8.2
23379,4676,5,2026,7.9
23380,4676,11,2026,9.5
23381,4677,12,2026,2.7
23382,4677,10,2026,1.4
23383,4677,9,2026,2.4
23384,4677,3,2026,0.2
23385,4677,8,2026,3.3
23386,4678,7,2026,9.5
23387,4678,5,2026,7.4
23388,4678,10,2026,7.4
23389,4678,8,2026,8.2
23390,4678,2,2026,8.5
23391,4679,6,2026,1.1
23392,4679,4,2026,2.7
23393,4679,12,2026,4.1
23394,4679,5,2026,0.1
23395,4679,13,2026,3.2
23396,4680,7,2026,6.3
23397,4680,10,2026,5.4
23398,4680,8,2026,5.1
23399,4680,9,2026,6.4
23400,4680,12,2026,6.8
23401,4681,1,2026,6.3
23402,4681,9,2026,5.8
23403,4681,6,2026,5.7
23404,4681,3,2026,6.0
23405,4681,13,2026,7.0
23406,4682,5,2026,9.4
23407,4682,13,2026,8.3
23408,4682,1,2026,9.2
23409,4682,6,2026,9.4
23410,4682,9,2026,7.2
23411,4683,8,2026,6.9
23412,4683,12,2026,5.5
23413,4683,5,2026,6.8
23414,4683,4,2026,6.5
23415,4683,6,2026,7.0
23416,4684,11,2026,9.3
23417,4684,13,2026,7.1
23418,4684,5,2026,8.1
23419,4684,10,2026,8.0
23420,4684,3,2026,7.8
23421,4685,10,2026,7.2
23422,4685,2,2026,7.3
23423,4685,3,2026,8.4
23424,4685,9,2026,9.1
23425,4685,4,2026,9.6
23426,4686,10,2026,6.7
23427,4686,5,2026,5.5
23428,4686,12,2026,6.2
23429,4686,3,2026,6.1
23430,4686,13,2026,6.3
23431,4687,8,2026,9.2
23432,4687,5,2026,7.0
23433,4687,3,2026,7.8
23434,4687,13,2026,9.6
23435,4687,7,2026,9.5
23436,4688,6,2026,2.7
23437,4688,1,2026,3.4
23438,4688,10,2026,3.6
23439,4688,5,2026,0.3
23440,4688,8,2026,2.2
23441,4689,9,2026,0.1
23442,4689,13,2026,3.6
23443,4689,3,2026,1.7
23444,4689,12,2026,4.2
23445,4689,2,2026,3.8
23446,4690,6,2026,9.6
23447,4690,2,2026,8.5
23448,4690,3,2026,9.2
23449,4690,12,2026,7.8
23450,4690,10,2026,7.5
23451,4691,2,2026,4.1
23452,4691,13,2026,4.2
23453,4691,7,2026,2.0
23454,4691,11,2026,4.5
23455,4691,6,2026,2.1
23456,4692,4,2026,7.6
23457,4692,1,2026,8.7
23458,4692,12,2026,9.6
23459,4692,5,2026,7.2
23460,4692,13,2026,8.2
23461,4693,5,2026,9.2
23462,4693,1,2026,8.7
23463,4693,8,2026,9.5
23464,4693,6,2026,7.8
23465,4693,10,2026,8.2
23466,4694,12,2026,3.5
23467,4694,8,2026,1.0
23468,4694,4,2026,3.4
23469,4694,6,2026,3.1
23470,4694,3,2026,4.1
23471,4695,6,2026,6.3
23472,4695,8,2026,5.2
23473,4695,12,2026,6.6
23474,4695,5,2026,5.8
23475,4695,2,2026,6.6
23476,4696,7,2026,8.2
23477,4696,11,2026,7.0
23478,4696,13,2026,7.6
23479,4696,6,2026,8.1
23480,4696,8,2026,8.0
23481,4697,7,2026,7.2
23482,4697,2,2026,8.7
23483,4697,8,2026,8.2
23484,4697,12,2026,8.7
23485,4697,10,2026,8.8
23486,4698,10,2026,6.9
23487,4698,3,2026,5.5
23488,4698,5,2026,5.6
23489,4698,13,2026,5.8
23490,4698,7,2026,6.8
23491,4699,9,2026,5.4
23492,4699,6,2026,6.1
23493,4699,2,2026,7.0
23494,4699,12,2026,6.2
23495,4699,7,2026,5.6
23496,4700,8,2026,9.2
23497,4700,11,2026,7.7
23498,4700,5,2026,7.7
23499,4700,2,2026,9.2
23500,4700,13,2026,7.2
23501,4701,1,2026,8.1
23502,4701,8,2026,9.1
23503,4701,9,2026,8.1
23504,4701,7,2026,7.8
23505,4701,12,2026,10.0
23506,4702,1,2026,5.9
23507,4702,4,2026,6.5
23508,4702,6,2026,6.3
23509,4702,9,2026,5.7
23510,4702,2,2026,5.6
23511,4703,12,2026,7.3
23512,4703,9,2026,9.5
23513,4703,11,2026,8.1
23514,4703,1,2026,8.7
23515,4703,7,2026,9.6
23516,4704,7,2026,9.7
23517,4704,1,2026,7.9
23518,4704,9,2026,9.4
23519,4704,6,2026,7.1
23520,4704,8,2026,9.6
23521,4705,4,2026,6.1
23522,4705,11,2026,5.9
23523,4705,3,2026,5.4
23524,4705,5,2026,6.0
23525,4705,12,2026,6.8
23526,4706,11,2026,8.2
23527,4706,3,2026,9.2
23528,4706,2,2026,8.0
23529,4706,8,2026,8.3
23530,4706,4,2026,8.4
23531,4707,10,2026,9.7
23532,4707,1,2026,8.5
23533,4707,7,2026,8.5
23534,4707,12,2026,7.5
23535,4707,8,2026,9.4
23536,4708,4,2026,5.2
23537,4708,7,2026,5.5
23538,4708,6,2026,6.4
23539,4708,8,2026,5.8
23540,4708,12,2026,6.4
23541,4709,12,2026,1.3
23542,4709,8,2026,4.5
23543,4709,11,2026,0.8
23544,4709,2,2026,0.6
23545,4709,7,2026,3.6
23546,4710,12,2026,4.1
23547,4710,3,2026,1.7
23548,4710,4,2026,2.2
23549,4710,5,2026,1.3
23550,4710,10,2026,1.3
23551,4711,2,2026,6.4
23552,4711,8,2026,5.4
23553,4711,7,2026,5.2
23554,4711,5,2026,6.6
23555,4711,9,2026,6.3
23556,4712,1,2026,8.5
23557,4712,10,2026,7.2
23558,4712,12,2026,8.7
23559,4712,6,2026,7.6
23560,4712,8,2026,8.9
23561,4713,1,2026,9.2
23562,4713,8,2026,8.1
23563,4713,13,2026,9.3
23564,4713,4,2026,9.9
23565,4713,10,2026,7.0
23566,4714,4,2026,9.3
23567,4714,13,2026,7.3
23568,4714,11,2026,8.6
23569,4714,1,2026,8.6
23570,4714,9,2026,8.2
23571,4715,7,2026,5.0
23572,4715,10,2026,2.7
23573,4715,13,2026,3.0
23574,4715,3,2026,2.1
23575,4715,5,2026,2.9
23576,4716,2,2026,9.5
23577,4716,1,2026,8.8
23578,4716,4,2026,9.6
23579,4716,12,2026,8.6
23580,4716,9,2026,7.6
23581,4717,12,2026,6.6
23582,4717,11,2026,6.5
23583,4717,1,2026,5.2
23584,4717,5,2026,5.8
23585,4717,13,2026,5.8
23586,4718,11,2026,9.4
23587,4718,13,2026,8.2
23588,4718,12,2026,8.0
23589,4718,2,2026,8.6
23590,4718,4,2026,7.6
23591,4719,7,2026,9.4
23592,4719,2,2026,9.4
23593,4719,11,2026,8.5
23594,4719,1,2026,9.8
23595,4719,5,2026,7.9
23596,4720,11,2026,9.1
23597,4720,8,2026,8.5
23598,4720,5,2026,8.6
23599,4720,10,2026,10.0
23600,4720,9,2026,9.3
23601,4721,1,2026,8.5
23602,4721,3,2026,7.2
23603,4721,5,2026,7.6
23604,4721,10,2026,8.8
23605,4721,4,2026,9.3
23606,4722,8,2026,9.3
23607,4722,10,2026,9.5
23608,4722,4,2026,9.1
23609,4722,6,2026,8.0
23610,4722,5,2026,9.8
23611,4723,12,2026,4.5
23612,4723,10,2026,1.0
23613,4723,1,2026,0.3
23614,4723,6,2026,0.6
23615,4723,8,2026,3.7
23616,4724,6,2026,9.1
23617,4724,3,2026,9.4
23618,4724,7,2026,8.3
23619,4724,2,2026,8.6
23620,4724,5,2026,9.5
23621,4725,6,2026,7.7
23622,4725,12,2026,7.6
23623,4725,11,2026,8.1
23624,4725,7,2026,7.4
23625,4725,10,2026,9.7
23626,4726,7,2026,1.1
23627,4726,4,2026,0.4
23628,4726,8,2026,2.3
23629,4726,10,2026,1.0
23630,4726,13,2026,4.6
23631,4727,9,2026,2.0
23632,4727,6,2026,3.8
23633,4727,7,2026,1.7
23634,4727,13,2026,0.2
23635,4727,4,2026,3.6
23636,4728,1,2026,5.5
23637,4728,2,2026,5.2
23638,4728,6,2026,6.7
23639,4728,13,2026,5.3
23640,4728,4,2026,5.4
23641,4729,12,2026,9.6
23642,4729,6,2026,7.8
23643,4729,7,2026,7.6
23644,4729,3,2026,8.1
23645,4729,2,2026,8.3
23646,4730,13,2026,7.9
23647,4730,3,2026,7.4
23648,4730,1,2026,7.2
23649,4730,6,2026,8.9
23650,4730,8,2026,8.3
23651,4731,7,2026,6.5
23652,4731,9,2026,6.6
23653,4731,3,2026,6.3
23654,4731,12,2026,5.9
23655,4731,8,2026,5.3
23656,4732,5,2026,9.6
23657,4732,6,2026,7.7
23658,4732,7,2026,7.4
23659,4732,13,2026,9.5
23660,4732,12,2026,8.4
23661,4733,11,2026,0.1
23662,4733,10,2026,4.8
23663,4733,1,2026,2.9
23664,4733,8,2026,0.2
23665,4733,13,2026,2.9
23666,4734,8,2026,10.0
23667,4734,5,2026,8.8
23668,4734,12,2026,7.7
23669,4734,4,2026,8.1
23670,4734,6,2026,9.0
23671,4735,8,2026,9.6
23672,4735,2,2026,8.9
23673,4735,7,2026,8.3
23674,4735,12,2026,7.7
23675,4735,6,2026,7.1
23676,4736,11,2026,9.1
23677,4736,2,2026,7.6
23678,4736,1,2026,7.5
23679,4736,12,2026,7.1
23680,4736,4,2026,9.7
23681,4737,8,2026,8.3
23682,4737,3,2026,10.0
23683,4737,7,2026,7.1
23684,4737,9,2026,7.3
23685,4737,5,2026,8.8
23686,4738,1,2026,9.2
23687,4738,4,2026,7.8
23688,4738,6,2026,7.4
23689,4738,13,2026,8.2
23690,4738,12,2026,8.5
23691,4739,10,2026,5.3
23692,4739,6,2026,6.8
23693,4739,9,2026,6.1
23694,4739,1,2026,6.6
23695,4739,5,2026,6.8
23696,4740,11,2026,3.6
23697,4740,2,2026,3.7
23698,4740,13,2026,2.9
23699,4740,7,2026,0.4
23700,4740,9,2026,0.3
23701,4741,5,2026,6.1
23702,4741,4,2026,6.1
23703,4741,11,2026,5.5
23704,4741,7,2026,6.9
23705,4741,8,2026,6.5
23706,4742,5,2026,9.8
23707,4742,7,2026,8.2
23708,4742,12,2026,7.4
23709,4742,8,2026,7.6
23710,4742,11,2026,10.0
23711,4743,12,2026,5.5
23712,4743,8,2026,6.0
23713,4743,4,2026,5.9
23714,4743,13,2026,6.0
23715,4743,1,2026,6.7
23716,4744,5,2026,8.6
23717,4744,4,2026,9.6
23718,4744,9,2026,8.1
23719,4744,6,2026,8.4
23720,4744,1,2026,7.8
23721,4745,12,2026,6.1
23722,4745,6,2026,5.7
23723,4745,13,2026,6.0
23724,4745,5,2026,6.9
23725,4745,3,2026,6.3
23726,4746,3,2026,7.7
23727,4746,2,2026,8.6
23728,4746,1,2026,8.0
23729,4746,10,2026,7.8
23730,4746,5,2026,9.4
23731,4747,13,2026,6.2
23732,4747,10,2026,5.5
23733,4747,11,2026,6.8
23734,4747,5,2026,6.0
23735,4747,9,2026,6.7
23736,4748,1,2026,9.4
23737,4748,9,2026,9.8
23738,4748,13,2026,10.0
23739,4748,8,2026,7.7
