id_matricula_disciplina,faltas_totais,frequencia,situacao_final
9186,11,0.82,APROVADO
9187,0,1.0,APROVADO
9188,15,0.75,APROVADO
9189,25,0.58,REPROVADO
9190,12,0.8,APROVADO
9191,4,0.93,APROVADO
9192,0,1.0,APROVADO
9193,4,0.93,APROVADO
9194,5,0.92,APROVADO
9195,26,0.57,REPROVADO
9196,2,0.97,APROVADO
9197,1,0.98,APROVADO
9198,14,0.77,APROVADO
9199,5,0.92,APROVADO
9200,13,0.78,APROVADO
9201,8,0.87,APROVADO
9202,24,0.6,REPROVADO
9203,9,0.85,APROVADO
9204,3,0.95,APROVADO
9205,7,0.88,APROVADO
9206,0,1.0,APROVADO
9207,2,0.97,APROVADO
9208,0,1.0,APROVADO
9209,9,0.85,APROVADO
9210,4,0.93,APROVADO
9211,3,0.95,APROVADO
9212,14,0.77,APROVADO
9213,0,1.0,APROVADO
9214,4,0.93,APROVADO
9215,7,0.88,APROVADO
9216,3,0.95,REPROVADO
9217,4,0.93,APROVADO
9218,6,0.9,APROVADO
9219,9,0.85,APROVADO
9220,4,0.93,REPROVADO
9221,10,0.83,APROVADO
9222,24,0.6,REPROVADO
9223,6,0.9,APROVADO
9224,36,0.4,REPROVADO
9225,1,0.98,APROVADO
9226,8,0.87,APROVADO
9227,8,0.87,APROVADO
9228,3,0.95,APROVADO
9229,1,0.98,APROVADO
9230,5,0.92,APROVADO
9231,1,0.98,APROVADO
9232,1,0.98,APROVADO
9233,3,0.95,APROVADO
9234,2,0.97,APROVADO
9235,5,0.92,APROVADO
9236,14,0.77,APROVADO
9237,8,0.87,APROVADO
9238,9,0.85,APROVADO
9239,10,0.83,APROVADO
9240,1,0.98,APROVADO
9241,4,0.93,APROVADO
9242,0,1.0,APROVADO
9243,0,1.0,REPROVADO
9244,2,0.97,APROVADO
9245,5,0.92,APROVADO
9246,19,0.68,REPROVADO
9247,3,0.95,APROVADO
9248,12,0.8,APROVADO
9249,0,1.0,APROVADO
9250,33,0.45,REPROVADO
9251,2,0.97,APROVADO
9252,33,0.45,REPROVADO
9253,31,0.48,REPROVADO
9254,0,1.0,APROVADO
9255,0,1.0,REPROVADO
9256,3,0.95,APROVADO
9257,14,0.77,APROVADO
9258,4,0.93,APROVADO
9259,5,0.92,APROVADO
9260,4,0.93,APROVADO
9261,4,0.93,APROVADO
9262,4,0.93,APROVADO
9263,2,0.97,APROVADO
9264,2,0.97,APROVADO
9265,4,0.93,APROVADO
9266,3,0.95,APROVADO
9267,4,0.93,APROVADO
9268,21,0.65,REPROVADO
9269,2,0.97,APROVADO
9270,2,0.97,APROVADO
9271,2,0.97,APROVADO
9272,3,0.95,APROVADO
9273,1,0.98,APROVADO
9274,4,0.93,APROVADO
9275,6,0.9,APROVADO
9276,3,0.95,APROVADO
9277,2,0.97,APROVADO
9278,7,0.88,APROVADO
9279,2,0.97,APROVADO
9280,11,0.82,APROVADO
9281,13,0.78,APROVADO
9282,0,1.0,APROVADO
9283,14,0.77,APROVADO
9284,1,0.98,APROVADO
9285,3,0.95,APROVADO
9286,17,0.72,REPROVADO
9287,1,0.98,APROVADO
9288,38,0.37,REPROVADO
9289,28,0.53,REPROVADO
9290,11,0.82,APROVADO
9291,10,0.83,REPROVADO
9292,0,1.0,APROVADO
9293,5,0.92,APROVADO
9294,7,0.88,APROVADO
9295,6,0.9,REPROVADO
9296,3,0.95,APROVADO
9297,15,0.75,APROVADO
9298,0,1.0,REPROVADO
9299,3,0.95,APROVADO
9300,9,0.85,APROVADO
9301,2,0.97,APROVADO
9302,6,0.9,REPROVADO
9303,5,0.92,APROVADO
9304,7,0.88,APROVADO
9305,0,1.0,APROVADO
9306,13,0.78,APROVADO
9307,5,0.92,APROVADO
9308,9,0.85,APROVADO
9309,5,0.92,APROVADO
9310,11,0.82,APROVADO
9311,11,0.82,APROVADO
9312,5,0.92,APROVADO
9313,1,0.98,APROVADO
9314,2,0.97,APROVADO
9315,2,0.97,APROVADO
9316,14,0.77,APROVADO
9317,5,0.92,APROVADO
9318,12,0.8,APROVADO
9319,0,1.0,APROVADO
9320,2,0.97,APROVADO
9321,1,0.98,APROVADO
9322,25,0.58,REPROVADO
9323,11,0.82,APROVADO
9324,11,0.82,APROVADO
9325,11,0.82,APROVADO
9326,12,0.8,APROVADO
9327,1,0.98,APROVADO
9328,12,0.8,APROVADO
9329,7,0.88,APROVADO
9330,0,1.0,APROVADO
9331,4,0.93,APROVADO
9332,11,0.82,APROVADO
9333,12,0.8,APROVADO
9334,15,0.75,APROVADO
9335,1,0.98,APROVADO
9336,0,1.0,APROVADO
9337,3,0.95,APROVADO
9338,0,1.0,APROVADO
9339,7,0.88,APROVADO
9340,5,0.92,APROVADO
9341,5,0.92,APROVADO
9342,15,0.75,REPROVADO
9343,3,0.95,APROVADO
9344,3,0.95,REPROVADO
9345,10,0.83,APROVADO
9346,10,0.83,APROVADO
9347,20,0.67,REPROVADO
9348,37,0.38,REPROVADO
9349,2,0.97,APROVADO
9350,3,0.95,REPROVADO
9351,5,0.92,REPROVADO
9352,2,0.97,APROVADO
9353,0,1.0,APROVADO
9354,2,0.97,APROVADO
9355,0,1.0,REPROVADO
9356,0,1.0,APROVADO
9357,14,0.77,REPROVADO
9358,19,0.68,REPROVADO
9359,12,0.8,APROVADO
9360,3,0.95,APROVADO
9361,2,0.97,APROVADO
9362,2,0.97,APROVADO
9363,2,0.97,APROVADO
9364,4,0.93,APROVADO
9365,0,1.0,APROVADO
9366,1,0.98,APROVADO
9367,0,1.0,APROVADO
9368,2,0.97,APROVADO
9369,2,0.97,APROVADO
9370,13,0.78,APROVADO
9371,5,0.92,APROVADO
9372,2,0.97,APROVADO
9373,15,0.75,APROVADO
9374,14,0.77,APROVADO
9375,31,0.48,REPROVADO
9376,5,0.92,APROVADO
9377,5,0.92,APROVADO
9378,1,0.98,APROVADO
9379,11,0.82,APROVADO
9380,9,0.85,APROVADO
9381,5,0.92,APROVADO
9382,3,0.95,APROVADO
9383,34,0.43,REPROVADO
9384,28,0.53,REPROVADO
9385,3,0.95,APROVADO
9386,0,1.0,APROVADO
9387,14,0.77,APROVADO
9388,9,0.85,APROVADO
9389,0,1.0,APROVADO
9390,3,0.95,APROVADO
9391,1,0.98,APROVADO
9392,5,0.92,REPROVADO
9393,0,1.0,REPROVADO
9394,35,0.42,REPROVADO
9395,15,0.75,APROVADO
9396,0,1.0,APROVADO
9397,26,0.57,REPROVADO
9398,0,1.0,APROVADO
9399,3,0.95,APROVADO
9400,7,0.88,APROVADO
9401,21,0.65,REPROVADO
9402,3,0.95,APROVADO
9403,13,0.78,REPROVADO
9404,1,0.98,APROVADO
9405,1,0.98,REPROVADO
9406,2,0.97,APROVADO
9407,0,1.0,APROVADO
9408,14,0.77,APROVADO
9409,10,0.83,APROVADO
9410,1,0.98,APROVADO
9411,4,0.93,REPROVADO
9412,2,0.97,APROVADO
9413,5,0.92,APROVADO
9414,8,0.87,APROVADO
9415,40,0.33,REPROVADO
9416,31,0.48,REPROVADO
9417,11,0.82,APROVADO
9418,6,0.9,APROVADO
9419,0,1.0,REPROVADO
9420,7,0.88,APROVADO
9421,14,0.77,APROVADO
9422,5,0.92,REPROVADO
9423,3,0.95,APROVADO
9424,4,0.93,APROVADO
9425,1,0.98,APROVADO
9426,17,0.72,REPROVADO
9427,6,0.9,APROVADO
9428,2,0.97,APROVADO
9429,4,0.93,APROVADO
9430,9,0.85,APROVADO
9431,2,0.97,APROVADO
9432,20,0.67,REPROVADO
9433,5,0.92,APROVADO
9434,12,0.8,APROVADO
9435,3,0.95,APROVADO
9436,2,0.97,APROVADO
9437,4,0.93,APROVADO
9438,2,0.97,APROVADO
9439,3,0.95,APROVADO
9440,15,0.75,APROVADO
9441,15,0.75,APROVADO
9442,35,0.42,REPROVADO
9443,10,0.83,APROVADO
9444,2,0.97,APROVADO
9445,4,0.93,APROVADO
9446,13,0.78,APROVADO
9447,9,0.85,APROVADO
9448,12,0.8,REPROVADO
9449,15,0.75,APROVADO
9450,9,0.85,APROVADO
9451,0,1.0,APROVADO
9452,2,0.97,APROVADO
9453,2,0.97,APROVADO
9454,9,0.85,APROVADO
9455,15,0.75,APROVADO
9456,4,0.93,APROVADO
9457,30,0.5,REPROVADO
9458,15,0.75,APROVADO
9459,5,0.92,APROVADO
9460,3,0.95,APROVADO
9461,15,0.75,APROVADO
9462,1,0.98,APROVADO
9463,23,0.62,REPROVADO
9464,0,1.0,APROVADO
9465,13,0.78,REPROVADO
9466,7,0.88,APROVADO
9467,0,1.0,APROVADO
9468,5,0.92,REPROVADO
9469,2,0.97,APROVADO
9470,1,0.98,APROVADO
9471,7,0.88,APROVADO
9472,11,0.82,APROVADO
9473,5,0.92,APROVADO
9474,4,0.93,APROVADO
9475,12,0.8,APROVADO
9476,0,1.0,APROVADO
9477,5,0.92,APROVADO
9478,1,0.98,REPROVADO
9479,36,0.4,REPROVADO
9480,5,0.92,REPROVADO
9481,3,0.95,APROVADO
9482,4,0.93,APROVADO
9483,4,0.93,APROVADO
9484,3,0.95,APROVADO
9485,5,0.92,APROVADO
9486,11,0.82,REPROVADO
9487,0,1.0,APROVADO
9488,2,0.97,APROVADO
9489,6,0.9,APROVADO
9490,4,0.93,REPROVADO
9491,14,0.77,APROVADO
9492,0,1.0,APROVADO
9493,13,0.78,APROVADO
9494,1,0.98,APROVADO
9495,1,0.98,APROVADO
9496,0,1.0,APROVADO
9497,1,0.98,APROVADO
9498,5,0.92,APROVADO
9499,0,1.0,APROVADO
9500,0,1.0,APROVADO
9501,8,0.87,APROVADO
9502,15,0.75,APROVADO
9503,34,0.43,REPROVADO
9504,3,0.95,APROVADO
9505,0,1.0,APROVADO
9506,3,0.95,APROVADO
9507,3,0.95,APROVADO
9508,1,0.98,APROVADO
9509,7,0.88,APROVADO
9510,1,0.98,APROVADO
9511,16,0.73,REPROVADO
9512,0,1.0,APROVADO
9513,2,0.97,APROVADO
9514,7,0.88,APROVADO
9515,24,0.6,REPROVADO
9516,3,0.95,APROVADO
9517,4,0.93,APROVADO
9518,13,0.78,REPROVADO
9519,1,0.98,APROVADO
9520,2,0.97,APROVADO
9521,29,0.52,REPROVADO
9522,39,0.35,REPROVADO
9523,4,0.93,APROVADO
9524,4,0.93,APROVADO
9525,5,0.92,APROVADO
9526,25,0.58,REPROVADO
9527,4,0.93,APROVADO
9528,3,0.95,APROVADO
9529,7,0.88,REPROVADO
9530,15,0.75,REPROVADO
9531,2,0.97,APROVADO
9532,28,0.53,REPROVADO
9533,12,0.8,APROVADO
9534,14,0.77,APROVADO
9535,15,0.75,APROVADO
9536,16,0.73,REPROVADO
9537,5,0.92,APROVADO
9538,1,0.98,APROVADO
9539,5,0.92,APROVADO
9540,10,0.83,REPROVADO
9541,5,0.92,APROVADO
9542,5,0.92,APROVADO
9543,5,0.92,APROVADO
9544,1,0.98,APROVADO
9545,18,0.7,REPROVADO
9546,23,0.62,REPROVADO
9547,1,0.98,APROVADO
9548,1,0.98,APROVADO
9549,0,1.0,APROVADO
9550,0,1.0,APROVADO
9551,1,0.98,APROVADO
9552,12,0.8,APROVADO
9553,22,0.63,REPROVADO
9554,0,1.0,APROVADO
9555,1,0.98,APROVADO
9556,1,0.98,APROVADO
9557,18,0.7,REPROVADO
9558,8,0.87,APROVADO
9559,5,0.92,APROVADO
9560,0,1.0,APROVADO
9561,3,0.95,APROVADO
9562,14,0.77,REPROVADO
9563,1,0.98,APROVADO
9564,3,0.95,APROVADO
9565,3,0.95,REPROVADO
9566,13,0.78,APROVADO
9567,11,0.82,APROVADO
9568,32,0.47,REPROVADO
9569,3,0.95,APROVADO
9570,5,0.92,APROVADO
9571,6,0.9,APROVADO
9572,5,0.92,APROVADO
9573,19,0.68,REPROVADO
9574,4,0.93,APROVADO
9575,1,0.98,APROVADO
9576,15,0.75,APROVADO
9577,6,0.9,APROVADO
9578,3,0.95,APROVADO
9579,4,0.93,REPROVADO
9580,7,0.88,APROVADO
9581,11,0.82,APROVADO
9582,19,0.68,REPROVADO
9583,14,0.77,APROVADO
9584,2,0.97,APROVADO
9585,2,0.97,APROVADO
9586,1,0.98,APROVADO
9587,7,0.88,APROVADO
9588,3,0.95,APROVADO
9589,5,0.92,REPROVADO
9590,12,0.8,APROVADO
9591,4,0.93,APROVADO
9592,11,0.82,APROVADO
9593,4,0.93,APROVADO
9594,5,0.92,APROVADO
9595,1,0.98,APROVADO
9596,34,0.43,REPROVADO
9597,4,0.93,APROVADO
9598,26,0.57,REPROVADO
9599,4,0.93,REPROVADO
9600,8,0.87,APROVADO
9601,4,0.93,APROVADO
9602,0,1.0,APROVADO
9603,29,0.52,REPROVADO
9604,2,0.97,APROVADO
9605,0,1.0,APROVADO
9606,4,0.93,APROVADO
9607,4,0.93,APROVADO
9608,1,0.98,APROVADO
9609,11,0.82,REPROVADO
9610,2,0.97,APROVADO
9611,26,0.57,REPROVADO
9612,1,0.98,APROVADO
9613,4,0.93,APROVADO
9614,3,0.95,APROVADO
9615,25,0.58,REPROVADO
9616,0,1.0,APROVADO
9617,4,0.93,APROVADO
9618,14,0.77,APROVADO
9619,4,0.93,APROVADO
9620,6,0.9,APROVADO
9621,5,0.92,APROVADO
9622,15,0.75,REPROVADO
9623,4,0.93,APROVADO
9624,2,0.97,APROVADO
9625,3,0.95,APROVADO
9626,1,0.98,APROVADO
9627,0,1.0,APROVADO
9628,12,0.8,APROVADO
9629,1,0.98,APROVADO
9630,1,0.98,APROVADO
9631,2,0.97,APROVADO
9632,7,0.88,APROVADO
9633,18,0.7,REPROVADO
9634,2,0.97,APROVADO
9635,13,0.78,APROVADO
9636,0,1.0,APROVADO
9637,5,0.92,APROVADO
9638,2,0.97,APROVADO
9639,5,0.92,APROVADO
9640,6,0.9,REPROVADO
9641,1,0.98,REPROVADO
9642,0,1.0,APROVADO
9643,8,0.87,APROVADO
9644,4,0.93,APROVADO
9645,4,0.93,REPROVADO
9646,3,0.95,APROVADO
9647,6,0.9,APROVADO
9648,2,0.97,APROVADO
9649,1,0.98,APROVADO
9650,13,0.78,APROVADO
9651,15,0.75,APROVADO
9652,15,0.75,APROVADO
9653,24,0.6,REPROVADO
9654,4,0.93,APROVADO
9655,40,0.33,REPROVADO
9656,5,0.92,APROVADO
9657,4,0.93,APROVADO
9658,10,0.83,APROVADO
9659,9,0.85,APROVADO
9660,10,0.83,APROVADO
9661,10,0.83,REPROVADO
9662,10,0.83,APROVADO
9663,4,0.93,APROVADO
9664,5,0.92,REPROVADO
9665,4,0.93,APROVADO
9666,7,0.88,APROVADO
9667,3,0.95,APROVADO
9668,11,0.82,APROVADO
9669,0,1.0,APROVADO
9670,5,0.92,APROVADO
9671,0,1.0,APROVADO
9672,1,0.98,APROVADO
9673,5,0.92,APROVADO
9674,4,0.93,APROVADO
9675,12,0.8,APROVADO
9676,4,0.93,APROVADO
9677,20,0.67,REPROVADO
9678,15,0.75,APROVADO
9679,20,0.67,REPROVADO
9680,0,1.0,APROVADO
9681,4,0.93,APROVADO
9682,0,1.0,APROVADO
9683,2,0.97,APROVADO
9684,0,1.0,APROVADO
9685,1,0.98,APROVADO
9686,4,0.93,APROVADO
9687,1,0.98,REPROVADO
9688,33,0.45,REPROVADO
9689,4,0.93,APROVADO
9690,6,0.9,APROVADO
9691,14,0.77,APROVADO
9692,7,0.88,APROVADO
9693,40,0.33,REPROVADO
9694,7,0.88,APROVADO
9695,1,0.98,APROVADO
9696,2,0.97,APROVADO
9697,9,0.85,APROVADO
9698,4,0.93,APROVADO
9699,1,0.98,APROVADO
9700,5,0.92,APROVADO
9701,32,0.47,REPROVADO
9702,5,0.92,APROVADO
9703,0,1.0,APROVADO
9704,1,0.98,APROVADO
9705,12,0.8,APROVADO
9706,1,0.98,APROVADO
9707,3,0.95,APROVADO
9708,5,0.92,APROVADO
9709,0,1.0,APROVADO
9710,1,0.98,APROVADO
9711,3,0.95,APROVADO
9712,2,0.97,APROVADO
9713,4,0.93,APROVADO
9714,0,1.0,APROVADO
9715,2,0.97,APROVADO
9716,1,0.98,APROVADO
9717,7,0.88,APROVADO
9718,6,0.9,APROVADO
9719,0,1.0,APROVADO
9720,15,0.75,APROVADO
9721,21,0.65,REPROVADO
9722,0,1.0,APROVADO
9723,15,0.75,APROVADO
9724,14,0.77,APROVADO
9725,2,0.97,APROVADO
9726,32,0.47,REPROVADO
9727,0,1.0,APROVADO
9728,2,0.97,APROVADO
9729,18,0.7,REPROVADO
9730,14,0.77,APROVADO
9731,7,0.88,APROVADO
9732,6,0.9,REPROVADO
9733,5,0.92,APROVADO
9734,15,0.75,APROVADO
9735,2,0.97,APROVADO
9736,10,0.83,APROVADO
9737,14,0.77,APROVADO
9738,2,0.97,APROVADO
9739,1,0.98,APROVADO
9740,0,1.0,APROVADO
9741,30,0.5,REPROVADO
9742,14,0.77,APROVADO
9743,4,0.93,APROVADO
9744,3,0.95,APROVADO
9745,1,0.98,APROVADO
9746,0,1.0,APROVADO
9747,4,0.93,REPROVADO
9748,4,0.93,APROVADO
9749,1,0.98,APROVADO
9750,2,0.97,APROVADO
9751,3,0.95,APROVADO
9752,1,0.98,APROVADO
9753,6,0.9,APROVADO
9754,12,0.8,APROVADO
9755,25,0.58,REPROVADO
9756,3,0.95,APROVADO
9757,1,0.98,APROVADO
9758,4,0.93,REPROVADO
9759,18,0.7,REPROVADO
9760,0,1.0,APROVADO
9761,8,0.87,REPROVADO
9762,3,0.95,APROVADO
9763,5,0.92,APROVADO
9764,4,0.93,APROVADO
9765,0,1.0,APROVADO
9766,5,0.92,APROVADO
9767,11,0.82,APROVADO
9768,1,0.98,APROVADO
9769,2,0.97,APROVADO
9770,4,0.93,APROVADO
9771,4,0.93,APROVADO
9772,7,0.88,APROVADO
9773,1,0.98,APROVADO
9774,6,0.9,APROVADO
9775,3,0.95,APROVADO
9776,5,0.92,APROVADO
9777,10,0.83,APROVADO
9778,4,0.93,APROVADO
9779,3,0.95,APROVADO
9780,3,0.95,APROVADO
9781,40,0.33,REPROVADO
9782,4,0.93,APROVADO
9783,12,0.8,APROVADO
9784,3,0.95,APROVADO
9785,12,0.8,APROVADO
9786,14,0.77,APROVADO
9787,3,0.95,APROVADO
9788,2,0.97,APROVADO
9789,5,0.92,APROVADO
9790,2,0.97,APROVADO
9791,3,0.95,APROVADO
9792,15,0.75,APROVADO
9793,16,0.73,REPROVADO
9794,3,0.95,APROVADO
9795,0,1.0,APROVADO
9796,2,0.97,APROVADO
9797,3,0.95,APROVADO
9798,38,0.37,REPROVADO
9799,1,0.98,REPROVADO
9800,4,0.93,APROVADO
9801,6,0.9,APROVADO
9802,4,0.93,APROVADO
9803,1,0.98,REPROVADO
9804,5,0.92,APROVADO
9805,4,0.93,APROVADO
9806,10,0.83,APROVADO
9807,3,0.95,APROVADO
9808,37,0.38,REPROVADO
9809,2,0.97,APROVADO
9810,4,0.93,APROVADO
9811,10,0.83,APROVADO
9812,13,0.78,APROVADO
9813,2,0.97,APROVADO
9814,4,0.93,APROVADO
9815,36,0.4,REPROVADO
9816,1,0.98,APROVADO
9817,10,0.83,APROVADO
9818,5,0.92,APROVADO
9819,3,0.95,APROVADO
9820,0,1.0,APROVADO
9821,0,1.0,APROVADO
9822,15,0.75,APROVADO
9823,1,0.98,APROVADO
9824,2,0.97,APROVADO
9825,0,1.0,APROVADO
9826,19,0.68,REPROVADO
9827,12,0.8,APROVADO
9828,0,1.0,APROVADO
9829,1,0.98,APROVADO
9830,3,0.95,REPROVADO
9831,14,0.77,APROVADO
9832,13,0.78,APROVADO
9833,2,0.97,REPROVADO
9834,1,0.98,REPROVADO
9835,1,0.98,APROVADO
9836,2,0.97,APROVADO
9837,23,0.62,REPROVADO
9838,3,0.95,APROVADO
9839,4,0.93,APROVADO
9840,15,0.75,REPROVADO
9841,4,0.93,APROVADO
9842,5,0.92,APROVADO
9843,13,0.78,APROVADO
9844,1,0.98,APROVADO
9845,1,0.98,APROVADO
9846,4,0.93,APROVADO
9847,1,0.98,APROVADO
9848,1,0.98,APROVADO
9849,0,1.0,APROVADO
9850,14,0.77,APROVADO
9851,12,0.8,APROVADO
9852,11,0.82,APROVADO
9853,12,0.8,APROVADO
9854,15,0.75,APROVADO
9855,0,1.0,APROVADO
9856,14,0.77,APROVADO
9857,14,0.77,APROVADO
9858,2,0.97,APROVADO
9859,3,0.95,APROVADO
9860,11,0.82,APROVADO
9861,1,0.98,REPROVADO
9862,2,0.97,APROVADO
9863,11,0.82,APROVADO
9864,38,0.37,REPROVADO
9865,15,0.75,APROVADO
9866,4,0.93,APROVADO
9867,9,0.85,APROVADO
9868,1,0.98,APROVADO
9869,24,0.6,REPROVADO
9870,5,0.92,APROVADO
9871,0,1.0,REPROVADO
9872,12,0.8,APROVADO
9873,7,0.88,APROVADO
9874,0,1.0,APROVADO
9875,5,0.92,APROVADO
9876,5,0.92,APROVADO
9877,5,0.92,APROVADO
9878,3,0.95,APROVADO
9879,9,0.85,APROVADO
9880,0,1.0,APROVADO
9881,3,0.95,APROVADO
9882,5,0.92,REPROVADO
9883,3,0.95,APROVADO
9884,37,0.38,REPROVADO
9885,15,0.75,APROVADO
9886,0,1.0,APROVADO
9887,1,0.98,APROVADO
9888,5,0.92,APROVADO
9889,11,0.82,APROVADO
9890,8,0.87,APROVADO
9891,1,0.98,APROVADO
9892,4,0.93,APROVADO
9893,3,0.95,APROVADO
9894,3,0.95,REPROVADO
9895,3,0.95,APROVADO
9896,11,0.82,APROVADO
9897,16,0.73,REPROVADO
9898,10,0.83,APROVADO
9899,22,0.63,REPROVADO
9900,13,0.78,APROVADO
9901,6,0.9,APROVADO
9902,0,1.0,APROVADO
9903,14,0.77,APROVADO
9904,5,0.92,APROVADO
9905,4,0.93,APROVADO
9906,1,0.98,APROVADO
9907,3,0.95,APROVADO
9908,5,0.92,APROVADO
9909,10,0.83,APROVADO
9910,6,0.9,APROVADO
9911,5,0.92,APROVADO
9912,15,0.75,APROVADO
9913,8,0.87,REPROVADO
9914,15,0.75,APROVADO
9915,5,0.92,APROVADO
9916,6,0.9,APROVADO
9917,2,0.97,APROVADO
9918,13,0.78,APROVADO
9919,9,0.85,APROVADO
9920,9,0.85,APROVADO
9921,5,0.92,APROVADO
9922,4,0.93,APROVADO
9923,5,0.92,APROVADO
9924,0,1.0,APROVADO
9925,4,0.93,APROVADO
9926,1,0.98,APROVADO
9927,27,0.55,REPROVADO
9928,2,0.97,APROVADO
9929,2,0.97,APROVADO
9930,12,0.8,APROVADO
9931,1,0.98,APROVADO
9932,0,1.0,APROVADO
9933,4,0.93,REPROVADO
9934,3,0.95,APROVADO
9935,2,0.97,APROVADO
9936,4,0.93,APROVADO
9937,5,0.92,REPROVADO
9938,2,0.97,APROVADO
9939,7,0.88,APROVADO
9940,1,0.98,APROVADO
9941,1,0.98,APROVADO
9942,39,0.35,REPROVADO
9943,13,0.78,APROVADO
9944,1,0.98,APROVADO
9945,2,0.97,APROVADO
9946,13,0.78,APROVADO
9947,0,1.0,APROVADO
9948,10,0.83,APROVADO
9949,3,0.95,REPROVADO
9950,5,0.92,APROVADO
9951,1,0.98,APROVADO
9952,40,0.33,REPROVADO
9953,7,0.88,APROVADO
9954,1,0.98,APROVADO
9955,10,0.83,APROVADO
9956,3,0.95,APROVADO
9957,30,0.5,REPROVADO
9958,7,0.88,APROVADO
9959,4,0.93,APROVADO
9960,13,0.78,REPROVADO
9961,7,0.88,APROVADO
9962,18,0.7,REPROVADO
9963,4,0.93,APROVADO
9964,33,0.45,REPROVADO
9965,5,0.92,APROVADO
9966,29,0.52,REPROVADO
9967,6,0.9,APROVADO
9968,10,0.83,APROVADO
9969,12,0.8,APROVADO
9970,12,0.8,APROVADO
9971,2,0.97,APROVADO
9972,4,0.93,REPROVADO
9973,3,0.95,APROVADO
9974,2,0.97,REPROVADO
9975,4,0.93,APROVADO
9976,1,0.98,APROVADO
9977,4,0.93,APROVADO
9978,1,0.98,APROVADO
9979,7,0.88,APROVADO
9980,6,0.9,APROVADO
9981,9,0.85,APROVADO
9982,3,0.95,APROVADO
9983,0,1.0,APROVADO
9984,5,0.92,REPROVADO
9985,8,0.87,APROVADO
9986,4,0.93,APROVADO
9987,7,0.88,REPROVADO
9988,11,0.82,APROVADO
9989,0,1.0,APROVADO
9990,12,0.8,APROVADO
9991,0,1.0,APROVADO
9992,1,0.98,APROVADO
9993,4,0.93,APROVADO
9994,7,0.88,APROVADO
9995,3,0.95,APROVADO
9996,4,0.93,APROVADO
9997,5,0.92,APROVADO
9998,3,0.95,APROVADO
9999,3,0.95,APROVADO
10000,2,0.97,APROVADO
10001,1,0.98,APROVADO
10002,7,0.88,APROVADO
10003,8,0.87,REPROVADO
10004,14,0.77,APROVADO
10005,2,0.97,APROVADO
10006,10,0.83,APROVADO
10007,24,0.6,REPROVADO
10008,5,0.92,APROVADO
10009,7,0.88,APROVADO
10010,2,0.97,REPROVADO
10011,2,0.97,APROVADO
10012,1,0.98,APROVADO
10013,4,0.93,APROVADO
10014,3,0.95,APROVADO
10015,15,0.75,APROVADO
10016,0,1.0,APROVADO
10017,9,0.85,APROVADO
10018,2,0.97,APROVADO
10019,6,0.9,APROVADO
10020,6,0.9,APROVADO
10021,18,0.7,REPROVADO
10022,9,0.85,APROVADO
10023,11,0.82,APROVADO
10024,1,0.98,APROVADO
10025,25,0.58,REPROVADO
10026,4,0.93,APROVADO
10027,3,0.95,APROVADO
10028,3,0.95,REPROVADO
10029,4,0.93,APROVADO
10030,13,0.78,APROVADO
10031,2,0.97,APROVADO
10032,12,0.8,APROVADO
10033,3,0.95,APROVADO
10034,1,0.98,APROVADO
10035,2,0.97,APROVADO
10036,0,1.0,APROVADO
10037,1,0.98,APROVADO
10038,13,0.78,APROVADO
10039,4,0.93,APROVADO
10040,4,0.93,APROVADO
10041,8,0.87,APROVADO
10042,21,0.65,REPROVADO
10043,0,1.0,REPROVADO
10044,8,0.87,APROVADO
10045,3,0.95,APROVADO
10046,3,0.95,APROVADO
10047,22,0.63,REPROVADO
10048,5,0.92,REPROVADO
10049,2,0.97,APROVADO
10050,9,0.85,APROVADO
10051,8,0.87,APROVADO
10052,14,0.77,APROVADO
10053,11,0.82,APROVADO
10054,3,0.95,APROVADO
10055,3,0.95,APROVADO
10056,3,0.95,REPROVADO
10057,2,0.97,APROVADO
10058,10,0.83,APROVADO
10059,2,0.97,APROVADO
10060,4,0.93,APROVADO
10061,28,0.53,REPROVADO
10062,1,0.98,APROVADO
10063,5,0.92,APROVADO
10064,10,0.83,APROVADO
10065,3,0.95,APROVADO
10066,7,0.88,APROVADO
10067,2,0.97,APROVADO
10068,3,0.95,APROVADO
10069,32,0.47,REPROVADO
10070,4,0.93,APROVADO
10071,2,0.97,APROVADO
10072,6,0.9,APROVADO
10073,2,0.97,APROVADO
10074,0,1.0,APROVADO
10075,0,1.0,APROVADO
10076,5,0.92,APROVADO
10077,0,1.0,REPROVADO
10078,4,0.93,APROVADO
10079,5,0.92,APROVADO
10080,7,0.88,REPROVADO
10081,37,0.38,REPROVADO
10082,5,0.92,APROVADO
10083,24,0.6,REPROVADO
10084,7,0.88,APROVADO
10085,5,0.92,REPROVADO
10086,15,0.75,APROVADO
10087,5,0.92,APROVADO
10088,2,0.97,REPROVADO
10089,11,0.82,APROVADO
10090,1,0.98,APROVADO
10091,1,0.98,APROVADO
10092,14,0.77,APROVADO
10093,14,0.77,APROVADO
10094,18,0.7,REPROVADO
10095,2,0.97,REPROVADO
10096,4,0.93,APROVADO
10097,14,0.77,APROVADO
10098,5,0.92,APROVADO
10099,12,0.8,APROVADO
10100,5,0.92,REPROVADO
10101,11,0.82,REPROVADO
10102,6,0.9,APROVADO
10103,3,0.95,APROVADO
10104,5,0.92,APROVADO
