id_registro,id_matricula_disciplina,data_aula,situacao
2325,155,2026-02-10,FALTA
2326,156,2026-02-26,PRESENTE
2327,156,2025-12-09,PRESENTE
2328,156,2026-02-04,PRESENTE
2329,156,2026-01-02,FALTA
2330,156,2026-02-08,PRESENTE
2331,156,2025-12-31,PRESENTE
2332,156,2025-12-13,FALTA
2333,156,2026-01-31,PRESENTE
2334,156,2025-12-11,PRESENTE
2335,156,2026-01-17,PRESENTE
2336,156,2026-02-16,FALTA
2337,156,2026-01-01,PRESENTE
2338,156,2026-01-23,PRESENTE
2339,156,2025-12-28,FALTA
2340,156,2025-12-16,PRESENTE
2341,157,2025-12-16,FALTA
2342,157,2026-02-06,PRESENTE
2343,157,2026-01-25,PRESENTE
2344,157,2026-02-14,PRESENTE
2345,157,2025-12-04,FALTA
2346,157,2025-12-15,PRESENTE
2347,157,2025-12-16,PRESENTE
2348,157,2026-01-07,PRESENTE
2349,157,2026-01-26,PRESENTE
2350,157,2025-12-19,PRESENTE
2351,157,2026-01-24,PRESENTE
2352,157,2026-02-25,PRESENTE
2353,157,2025-12-03,PRESENTE
2354,157,2026-01-18,FALTA
2355,157,2025-12-27,PRESENTE
2356,158,2026-02-15,FALTA
2357,158,2026-01-04,PRESENTE
2358,158,2025-12-16,PRESENTE
2359,158,2026-01-06,PRESENTE
2360,158,2025-11-28,PRESENTE
2361,158,2025-12-09,PRESENTE
2362,158,2026-02-22,PRESENTE
2363,158,2025-11-29,PRESENTE
2364,158,2025-12-22,FALTA
2365,158,2026-02-04,PRESENTE
2366,158,2025-12-21,PRESENTE
2367,158,2025-12-11,PRESENTE
2368,158,2025-12-20,PRESENTE
2369,158,2025-12-08,PRESENTE
2370,158,2025-12-13,FALTA
2371,159,2026-01-29,PRESENTE
2372,159,2026-01-15,FALTA
2373,159,2026-02-18,FALTA
2374,159,2025-12-17,PRESENTE
2375,159,2026-01-28,PRESENTE
2376,159,2026-02-02,PRESENTE
2377,159,2026-01-20,PRESENTE
2378,159,2026-01-20,PRESENTE
2379,159,2025-11-30,PRESENTE
2380,159,2026-02-04,PRESENTE
2381,159,2025-12-08,FALTA
2382,159,2026-01-24,PRESENTE
2383,159,2026-01-08,PRESENTE
2384,159,2026-02-11,FALTA
2385,159,2026-02-21,FALTA
2386,160,2025-12-07,PRESENTE
2387,160,2026-02-10,PRESENTE
2388,160,2026-01-18,PRESENTE
2389,160,2025-12-02,FALTA
2390,160,2026-02-10,PRESENTE
2391,160,2026-02-24,PRESENTE
2392,160,2026-02-07,PRESENTE
2393,160,2026-02-24,PRESENTE
2394,160,2026-02-12,PRESENTE
2395,160,2025-12-02,FALTA
2396,160,2025-12-19,PRESENTE
2397,160,2025-12-10,PRESENTE
2398,160,2026-02-02,PRESENTE
2399,160,2025-12-07,PRESENTE
2400,160,2026-01-23,PRESENTE
2401,161,2026-02-17,PRESENTE
2402,161,2026-02-24,PRESENTE
2403,161,2026-02-05,PRESENTE
2404,161,2026-02-02,PRESENTE
2405,161,2025-12-23,FALTA
2406,161,2026-01-11,PRESENTE
2407,161,2026-01-28,FALTA
2408,161,2025-12-22,FALTA
2409,161,2025-12-06,PRESENTE
2410,161,2025-12-28,PRESENTE
2411,161,2026-02-27,PRESENTE
2412,161,2026-01-20,PRESENTE
2413,161,2026-02-26,PRESENTE
2414,161,2026-02-17,PRESENTE
2415,161,2025-12-07,FALTA
2416,162,2026-01-31,PRESENTE
2417,162,2026-01-24,PRESENTE
2418,162,2026-01-11,PRESENTE
2419,162,2026-02-11,FALTA
2420,162,2026-01-30,FALTA
2421,162,2025-11-28,PRESENTE
2422,162,2025-12-17,FALTA
2423,162,2026-01-02,PRESENTE
2424,162,2026-02-24,FALTA
2425,162,2026-01-21,FALTA
2426,162,2025-12-25,PRESENTE
2427,162,2025-12-18,PRESENTE
2428,162,2026-01-24,FALTA
2429,162,2025-12-04,FALTA
2430,162,2026-01-31,PRESENTE
2431,163,2025-12-21,PRESENTE
2432,163,2026-01-21,FALTA
2433,163,2026-02-15,PRESENTE
2434,163,2025-12-30,PRESENTE
2435,163,2026-02-20,PRESENTE
2436,163,2025-12-05,PRESENTE
2437,163,2026-02-17,PRESENTE
2438,163,2026-01-29,FALTA
2439,163,2026-02-20,PRESENTE
2440,163,2025-12-14,PRESENTE
2441,163,2026-02-05,PRESENTE
2442,163,2026-02-10,PRESENTE
2443,163,2025-12-20,PRESENTE
2444,163,2025-12-05,PRESENTE
2445,163,2025-12-17,PRESENTE
2446,164,2026-02-24,FALTA
2447,164,2025-12-10,PRESENTE
2448,164,2026-02-14,FALTA
2449,164,2026-01-08,PRESENTE
2450,164,2026-01-10,FALTA
2451,164,2026-02-10,PRESENTE
2452,164,2025-12-06,FALTA
2453,164,2025-12-31,PRESENTE
2454,164,2026-01-06,PRESENTE
2455,164,2025-12-17,PRESENTE
2456,164,2026-02-23,FALTA
2457,164,2026-02-22,PRESENTE
2458,164,2025-11-30,FALTA
2459,164,2026-01-03,FALTA
2460,164,2026-01-21,FALTA
2461,165,2025-12-23,PRESENTE
2462,165,2026-01-22,PRESENTE
2463,165,2026-01-13,PRESENTE
2464,165,2025-12-01,FALTA
2465,165,2025-12-24,FALTA
2466,165,2026-01-27,PRESENTE
2467,165,2026-02-16,PRESENTE
2468,165,2026-01-16,PRESENTE
2469,165,2026-01-02,PRESENTE
2470,165,2026-01-19,PRESENTE
2471,165,2026-01-13,PRESENTE
2472,165,2025-11-28,PRESENTE
2473,165,2025-12-23,FALTA
2474,165,2026-02-20,PRESENTE
2475,165,2025-12-05,PRESENTE
2476,166,2025-12-31,FALTA
2477,166,2026-01-16,FALTA
2478,166,2025-12-14,FALTA
2479,166,2025-12-21,FALTA
2480,166,2025-12-30,FALTA
2481,166,2025-11-30,PRESENTE
2482,166,2026-02-03,PRESENTE
2483,166,2026-01-01,PRESENTE
2484,166,2026-02-22,PRESENTE
2485,166,2026-01-04,PRESENTE
2486,166,2026-01-20,FALTA
2487,166,2025-12-27,FALTA
2488,166,2026-01-18,PRESENTE
2489,166,2026-02-03,PRESENTE
2490,166,2025-12-22,FALTA
2491,167,2026-01-28,PRESENTE
2492,167,2026-02-10,PRESENTE
2493,167,2025-11-29,PRESENTE
2494,167,2026-02-16,PRESENTE
2495,167,2026-01-12,FALTA
2496,167,2026-02-24,PRESENTE
2497,167,2026-02-09,FALTA
2498,167,2026-02-23,PRESENTE
2499,167,2026-01-12,PRESENTE
2500,167,2026-01-01,PRESENTE
2501,167,2026-02-14,PRESENTE
2502,167,2026-01-02,PRESENTE
2503,167,2026-02-07,PRESENTE
2504,167,2026-01-08,PRESENTE
2505,167,2025-12-23,FALTA
2506,168,2026-01-21,PRESENTE
2507,168,2025-12-13,PRESENTE
2508,168,2026-02-18,PRESENTE
2509,168,2026-01-28,FALTA
2510,168,2026-01-22,FALTA
2511,168,2026-02-05,PRESENTE
2512,168,2025-12-10,PRESENTE
2513,168,2025-12-19,FALTA
2514,168,2025-12-06,FALTA
2515,168,2025-12-13,PRESENTE
2516,168,2026-01-28,FALTA
2517,168,2026-02-13,PRESENTE
2518,168,2025-12-29,FALTA
2519,168,2026-01-02,PRESENTE
2520,168,2026-02-27,FALTA
2521,169,2026-02-20,PRESENTE
2522,169,2026-02-16,PRESENTE
2523,169,2026-01-30,PRESENTE
2524,169,2026-01-28,FALTA
2525,169,2026-01-03,PRESENTE
2526,169,2026-02-04,PRESENTE
2527,169,2026-01-22,FALTA
2528,169,2026-01-25,FALTA
2529,169,2025-12-24,FALTA
2530,169,2026-02-11,PRESENTE
2531,169,2026-01-05,PRESENTE
2532,169,2025-12-11,PRESENTE
2533,169,2026-01-23,PRESENTE
2534,169,2026-02-19,FALTA
2535,169,2025-12-29,PRESENTE
2536,170,2026-01-28,FALTA
2537,170,2025-12-25,PRESENTE
2538,170,2026-02-15,FALTA
2539,170,2026-02-04,PRESENTE
2540,170,2026-01-04,PRESENTE
2541,170,2026-01-21,PRESENTE
2542,170,2025-12-09,FALTA
2543,170,2025-12-04,PRESENTE
2544,170,2026-01-26,PRESENTE
2545,170,2026-02-12,PRESENTE
2546,170,2025-12-08,FALTA
2547,170,2026-01-04,PRESENTE
2548,170,2025-11-30,PRESENTE
2549,170,2026-01-05,PRESENTE
2550,170,2026-02-17,FALTA
2551,171,2026-01-22,PRESENTE
2552,171,2026-02-27,PRESENTE
2553,171,2025-12-07,FALTA
2554,171,2026-01-01,PRESENTE
2555,171,2026-01-02,PRESENTE
2556,171,2025-12-09,PRESENTE
2557,171,2026-02-13,PRESENTE
2558,171,2025-12-23,FALTA
2559,171,2026-02-16,PRESENTE
2560,171,2026-02-20,PRESENTE
2561,171,2026-01-27,FALTA
2562,171,2026-02-02,FALTA
2563,171,2025-12-23,FALTA
2564,171,2025-12-20,FALTA
2565,171,2026-02-06,FALTA
2566,172,2026-01-19,FALTA
2567,172,2026-02-09,PRESENTE
2568,172,2025-12-27,PRESENTE
2569,172,2026-02-13,PRESENTE
2570,172,2025-12-30,PRESENTE
2571,172,2025-12-05,PRESENTE
2572,172,2026-01-23,PRESENTE
2573,172,2025-12-18,PRESENTE
2574,172,2026-01-29,PRESENTE
2575,172,2026-02-09,PRESENTE
2576,172,2025-11-28,PRESENTE
2577,172,2026-01-11,PRESENTE
2578,172,2026-02-04,PRESENTE
2579,172,2025-12-06,FALTA
2580,172,2026-01-19,PRESENTE
2581,173,2026-01-10,FALTA
2582,173,2026-01-01,PRESENTE
2583,173,2026-01-10,PRESENTE
2584,173,2026-01-27,PRESENTE
2585,173,2025-12-16,FALTA
2586,173,2026-02-18,PRESENTE
2587,173,2026-02-04,PRESENTE
2588,173,2026-01-14,PRESENTE
2589,173,2026-02-01,FALTA
2590,173,2025-12-15,PRESENTE
2591,173,2026-02-24,PRESENTE
2592,173,2025-12-17,PRESENTE
2593,173,2025-12-12,FALTA
2594,173,2025-12-27,FALTA
2595,173,2026-01-13,PRESENTE
2596,174,2025-12-27,FALTA
2597,174,2025-12-11,PRESENTE
2598,174,2026-02-05,PRESENTE
2599,174,2026-01-30,FALTA
2600,174,2025-12-24,PRESENTE
2601,174,2025-12-10,PRESENTE
2602,174,2026-02-20,FALTA
2603,174,2026-01-10,PRESENTE
2604,174,2025-11-29,PRESENTE
2605,174,2026-01-15,PRESENTE
2606,174,2025-12-22,FALTA
2607,174,2025-12-06,FALTA
2608,174,2026-02-18,PRESENTE
2609,174,2025-12-12,PRESENTE
2610,174,2026-01-29,PRESENTE
2611,175,2025-12-22,PRESENTE
2612,175,2025-12-28,PRESENTE
2613,175,2026-01-29,PRESENTE
2614,175,2026-02-22,PRESENTE
2615,175,2026-01-27,PRESENTE
2616,175,2026-02-25,FALTA
2617,175,2026-02-19,PRESENTE
2618,175,2026-02-10,PRESENTE
2619,175,2026-01-17,PRESENTE
2620,175,2026-01-11,FALTA
2621,175,2026-01-07,FALTA
2622,175,2026-01-31,PRESENTE
2623,175,2026-01-12,PRESENTE
2624,175,2025-12-03,PRESENTE
2625,175,2026-02-17,PRESENTE
2626,176,2025-12-03,PRESENTE
2627,176,2026-02-03,FALTA
2628,176,2026-02-03,PRESENTE
2629,176,2025-11-30,FALTA
2630,176,2026-02-09,PRESENTE
2631,176,2025-12-10,FALTA
2632,176,2026-01-22,PRESENTE
2633,176,2025-12-05,PRESENTE
2634,176,2025-12-25,PRESENTE
2635,176,2026-01-30,PRESENTE
2636,176,2026-01-28,PRESENTE
2637,176,2026-01-11,PRESENTE
2638,176,2026-02-19,PRESENTE
2639,176,2025-11-29,PRESENTE
2640,176,2025-12-14,FALTA
2641,177,2026-01-27,PRESENTE
2642,177,2025-12-01,PRESENTE
2643,177,2025-12-22,FALTA
2644,177,2025-12-31,PRESENTE
2645,177,2026-02-05,PRESENTE
2646,177,2026-01-02,FALTA
2647,177,2026-02-04,FALTA
2648,177,2026-01-13,FALTA
2649,177,2026-02-02,FALTA
2650,177,2026-01-05,PRESENTE
2651,177,2026-02-06,FALTA
2652,177,2025-12-09,PRESENTE
2653,177,2026-02-15,FALTA
2654,177,2026-01-09,FALTA
2655,177,2026-02-24,PRESENTE
2656,178,2026-01-07,PRESENTE
2657,178,2025-12-31,PRESENTE
2658,178,2025-12-22,PRESENTE
2659,178,2025-12-23,PRESENTE
2660,178,2026-02-22,PRESENTE
2661,178,2025-12-24,PRESENTE
2662,178,2026-02-14,PRESENTE
2663,178,2026-02-15,PRESENTE
2664,178,2025-12-08,PRESENTE
2665,178,2026-02-09,PRESENTE
2666,178,2026-01-25,PRESENTE
2667,178,2026-02-11,PRESENTE
2668,178,2026-01-20,FALTA
2669,178,2025-12-19,PRESENTE
2670,178,2025-12-07,PRESENTE
2671,179,2026-02-06,PRESENTE
2672,179,2025-12-05,PRESENTE
2673,179,2026-01-18,FALTA
2674,179,2026-01-06,PRESENTE
2675,179,2026-01-22,FALTA
2676,179,2025-12-16,PRESENTE
2677,179,2026-01-15,PRESENTE
2678,179,2026-01-15,PRESENTE
2679,179,2025-12-05,PRESENTE
2680,179,2025-12-16,FALTA
2681,179,2026-02-09,PRESENTE
2682,179,2026-02-26,FALTA
2683,179,2026-01-13,PRESENTE
2684,179,2025-12-13,PRESENTE
2685,179,2026-01-05,PRESENTE
2686,180,2026-01-24,PRESENTE
2687,180,2025-12-26,PRESENTE
2688,180,2026-01-19,PRESENTE
2689,180,2025-12-28,PRESENTE
2690,180,2026-01-07,PRESENTE
2691,180,2025-12-03,PRESENTE
2692,180,2025-12-21,PRESENTE
2693,180,2026-01-02,FALTA
2694,180,2026-02-21,PRESENTE
2695,180,2025-12-11,PRESENTE
2696,180,2026-02-22,PRESENTE
2697,180,2026-02-22,PRESENTE
2698,180,2026-01-24,FALTA
2699,180,2025-12-02,PRESENTE
2700,180,2026-02-09,FALTA
2701,181,2025-12-22,PRESENTE
2702,181,2026-02-06,PRESENTE
2703,181,2025-12-04,PRESENTE
2704,181,2026-02-09,PRESENTE
2705,181,2026-02-22,PRESENTE
2706,181,2025-12-02,FALTA
2707,181,2025-12-23,PRESENTE
2708,181,2025-12-01,PRESENTE
2709,181,2025-12-28,PRESENTE
2710,181,2025-12-25,PRESENTE
2711,181,2025-12-17,PRESENTE
2712,181,2025-12-07,PRESENTE
2713,181,2026-01-11,PRESENTE
2714,181,2026-02-19,PRESENTE
2715,181,2026-02-02,PRESENTE
2716,182,2025-12-26,PRESENTE
2717,182,2026-01-17,PRESENTE
2718,182,2026-01-03,PRESENTE
2719,182,2026-01-10,PRESENTE
2720,182,2026-01-12,FALTA
2721,182,2026-01-29,PRESENTE
2722,182,2026-02-23,PRESENTE
2723,182,2026-01-15,PRESENTE
2724,182,2026-02-23,PRESENTE
2725,182,2026-02-02,PRESENTE
2726,182,2025-11-28,PRESENTE
2727,182,2025-12-23,PRESENTE
2728,182,2026-01-19,PRESENTE
2729,182,2026-02-15,PRESENTE
2730,182,2025-12-11,PRESENTE
2731,183,2026-02-08,PRESENTE
2732,183,2026-02-16,PRESENTE
2733,183,2026-01-18,PRESENTE
2734,183,2025-12-08,FALTA
2735,183,2025-12-10,FALTA
2736,183,2026-01-10,PRESENTE
2737,183,2025-12-06,FALTA
2738,183,2025-12-27,PRESENTE
2739,183,2026-01-18,PRESENTE
2740,183,2026-01-02,PRESENTE
2741,183,2025-12-30,PRESENTE
2742,183,2026-02-04,FALTA
2743,183,2026-02-04,PRESENTE
2744,183,2026-01-14,PRESENTE
2745,183,2026-01-01,PRESENTE
2746,184,2026-02-22,FALTA
2747,184,2026-02-02,FALTA
2748,184,2026-02-10,FALTA
2749,184,2025-12-17,PRESENTE
2750,184,2026-01-04,PRESENTE
2751,184,2025-12-09,FALTA
2752,184,2026-01-01,PRESENTE
2753,184,2025-12-26,FALTA
2754,184,2025-12-19,PRESENTE
2755,184,2025-12-18,FALTA
2756,184,2026-01-08,PRESENTE
2757,184,2025-12-29,PRESENTE
2758,184,2026-02-14,PRESENTE
2759,184,2025-12-20,PRESENTE
2760,184,2025-12-10,PRESENTE
2761,185,2026-02-05,PRESENTE
2762,185,2025-12-18,PRESENTE
2763,185,2025-12-20,PRESENTE
2764,185,2026-01-10,PRESENTE
2765,185,2025-12-28,FALTA
2766,185,2025-12-07,FALTA
2767,185,2026-01-17,PRESENTE
2768,185,2026-02-15,FALTA
2769,185,2026-01-09,PRESENTE
2770,185,2026-02-04,PRESENTE
2771,185,2026-01-20,PRESENTE
2772,185,2025-12-15,PRESENTE
2773,185,2025-12-30,FALTA
2774,185,2026-01-08,FALTA
2775,185,2026-02-07,FALTA
2776,186,2026-01-02,PRESENTE
2777,186,2025-11-30,PRESENTE
2778,186,2026-02-04,PRESENTE
2779,186,2025-12-30,FALTA
2780,186,2025-12-22,PRESENTE
2781,186,2026-02-11,PRESENTE
2782,186,2026-02-23,PRESENTE
2783,186,2025-12-16,PRESENTE
2784,186,2025-12-21,PRESENTE
2785,186,2026-01-02,PRESENTE
2786,186,2026-02-09,FALTA
2787,186,2026-02-15,FALTA
2788,186,2025-12-14,PRESENTE
2789,186,2025-12-03,PRESENTE
2790,186,2026-01-11,PRESENTE
2791,187,2026-02-17,PRESENTE
2792,187,2026-01-13,PRESENTE
2793,187,2025-11-28,PRESENTE
2794,187,2025-12-08,PRESENTE
2795,187,2026-02-18,PRESENTE
2796,187,2026-02-08,PRESENTE
2797,187,2026-01-30,PRESENTE
2798,187,2026-01-20,PRESENTE
2799,187,2026-01-12,PRESENTE
2800,187,2025-12-23,PRESENTE
2801,187,2026-02-15,PRESENTE
2802,187,2025-12-01,PRESENTE
2803,187,2026-01-28,PRESENTE
2804,187,2026-01-13,PRESENTE
2805,187,2026-02-15,PRESENTE
2806,188,2025-12-18,FALTA
2807,188,2026-02-22,PRESENTE
2808,188,2026-01-09,FALTA
2809,188,2026-02-08,PRESENTE
2810,188,2025-12-30,FALTA
2811,188,2026-02-24,PRESENTE
2812,188,2026-02-11,FALTA
2813,188,2025-12-27,PRESENTE
2814,188,2025-12-17,PRESENTE
2815,188,2025-12-15,PRESENTE
2816,188,2025-12-01,PRESENTE
2817,188,2026-01-17,FALTA
2818,188,2025-12-18,PRESENTE
2819,188,2026-01-29,PRESENTE
2820,188,2026-01-28,FALTA
2821,189,2026-02-01,PRESENTE
2822,189,2026-02-26,PRESENTE
2823,189,2025-12-01,PRESENTE
2824,189,2026-01-04,PRESENTE
2825,189,2026-01-07,PRESENTE
2826,189,2026-02-03,FALTA
2827,189,2025-12-11,FALTA
2828,189,2026-01-13,FALTA
2829,189,2026-01-03,PRESENTE
2830,189,2025-12-02,PRESENTE
2831,189,2025-12-30,PRESENTE
2832,189,2025-12-15,PRESENTE
2833,189,2026-01-01,PRESENTE
2834,189,2025-12-09,PRESENTE
2835,189,2026-01-06,FALTA
2836,190,2026-02-25,PRESENTE
2837,190,2026-02-13,PRESENTE
2838,190,2026-01-27,PRESENTE
2839,190,2026-02-01,PRESENTE
2840,190,2026-01-15,FALTA
2841,190,2026-02-26,PRESENTE
2842,190,2025-12-06,PRESENTE
2843,190,2026-02-15,FALTA
2844,190,2026-01-25,FALTA
2845,190,2026-02-26,FALTA
2846,190,2025-12-04,PRESENTE
2847,190,2026-01-14,PRESENTE
2848,190,2026-02-26,FALTA
2849,190,2025-12-15,FALTA
2850,190,2026-02-15,PRESENTE
2851,191,2025-12-30,PRESENTE
2852,191,2026-02-06,PRESENTE
2853,191,2025-11-28,FALTA
2854,191,2026-01-22,PRESENTE
2855,191,2026-01-20,FALTA
2856,191,2025-12-03,FALTA
2857,191,2026-02-08,PRESENTE
2858,191,2026-02-07,PRESENTE
2859,191,2026-01-27,PRESENTE
2860,191,2026-01-01,PRESENTE
2861,191,2025-12-30,PRESENTE
2862,191,2026-01-22,PRESENTE
2863,191,2026-02-25,PRESENTE
2864,191,2025-11-28,PRESENTE
2865,191,2025-12-28,PRESENTE
2866,192,2026-01-13,FALTA
2867,192,2026-02-01,PRESENTE
2868,192,2026-01-27,FALTA
2869,192,2025-11-30,PRESENTE
2870,192,2026-02-12,PRESENTE
2871,192,2026-01-04,PRESENTE
2872,192,2026-02-27,PRESENTE
2873,192,2026-02-03,PRESENTE
2874,192,2026-02-22,PRESENTE
2875,192,2026-02-15,FALTA
2876,192,2026-02-18,PRESENTE
2877,192,2026-02-09,FALTA
2878,192,2025-12-07,PRESENTE
2879,192,2026-02-05,FALTA
2880,192,2025-12-10,PRESENTE
2881,193,2026-01-03,PRESENTE
2882,193,2026-02-20,FALTA
2883,193,2026-01-08,PRESENTE
2884,193,2025-12-29,FALTA
2885,193,2026-02-25,FALTA
2886,193,2025-12-28,FALTA
2887,193,2026-02-08,PRESENTE
2888,193,2025-11-29,FALTA
2889,193,2025-12-22,PRESENTE
2890,193,2026-02-04,PRESENTE
2891,193,2025-12-05,FALTA
2892,193,2025-12-13,PRESENTE
2893,193,2026-02-23,FALTA
2894,193,2026-01-19,PRESENTE
2895,193,2026-01-08,PRESENTE
2896,194,2025-12-13,FALTA
2897,194,2026-01-06,FALTA
2898,194,2026-01-18,PRESENTE
2899,194,2025-12-23,FALTA
2900,194,2026-02-13,PRESENTE
2901,194,2026-02-20,FALTA
2902,194,2026-02-21,FALTA
2903,194,2026-01-27,PRESENTE
2904,194,2026-01-20,FALTA
2905,194,2025-12-23,PRESENTE
2906,194,2025-12-17,PRESENTE
2907,194,2026-01-22,PRESENTE
2908,194,2025-12-17,PRESENTE
2909,194,2026-02-20,FALTA
2910,194,2026-02-20,PRESENTE
2911,195,2025-12-23,PRESENTE
2912,195,2026-02-23,PRESENTE
2913,195,2025-12-17,FALTA
2914,195,2026-01-25,PRESENTE
2915,195,2025-12-03,FALTA
2916,195,2025-12-17,FALTA
2917,195,2025-12-17,PRESENTE
2918,195,2026-02-19,PRESENTE
2919,195,2026-01-31,FALTA
2920,195,2026-02-12,PRESENTE
2921,195,2026-01-03,PRESENTE
2922,195,2025-12-06,PRESENTE
2923,195,2025-12-04,FALTA
2924,195,2026-02-27,FALTA
2925,195,2026-02-09,PRESENTE
2926,196,2026-02-11,PRESENTE
2927,196,2026-01-05,PRESENTE
2928,196,2026-02-07,PRESENTE
2929,196,2025-11-28,PRESENTE
2930,196,2026-02-10,PRESENTE
2931,196,2026-02-22,PRESENTE
2932,196,2026-01-09,PRESENTE
2933,196,2026-02-22,PRESENTE
2934,196,2026-02-22,PRESENTE
2935,196,2026-01-03,PRESENTE
2936,196,2025-12-09,PRESENTE
2937,196,2026-01-24,PRESENTE
2938,196,2026-01-14,PRESENTE
2939,196,2026-01-26,PRESENTE
2940,196,2026-01-20,PRESENTE
2941,197,2025-12-21,PRESENTE
2942,197,2025-12-17,PRESENTE
2943,197,2026-02-13,PRESENTE
2944,197,2026-02-18,FALTA
2945,197,2026-01-11,FALTA
2946,197,2026-01-28,PRESENTE
2947,197,2025-11-30,PRESENTE
2948,197,2026-01-27,PRESENTE
2949,197,2026-02-08,PRESENTE
2950,197,2026-02-18,FALTA
2951,197,2026-02-01,PRESENTE
2952,197,2026-02-05,FALTA
2953,197,2026-01-12,PRESENTE
2954,197,2025-12-14,PRESENTE
2955,197,2025-12-03,FALTA
2956,198,2025-12-05,PRESENTE
2957,198,2026-01-26,FALTA
2958,198,2026-02-07,FALTA
2959,198,2026-01-20,PRESENTE
2960,198,2025-12-13,PRESENTE
2961,198,2025-12-22,PRESENTE
2962,198,2026-01-22,FALTA
2963,198,2026-01-31,PRESENTE
2964,198,2025-12-17,FALTA
2965,198,2026-01-11,PRESENTE
2966,198,2026-02-03,PRESENTE
2967,198,2025-12-10,PRESENTE
2968,198,2026-02-14,PRESENTE
2969,198,2026-01-29,FALTA
2970,198,2025-12-07,FALTA
2971,199,2025-12-01,FALTA
2972,199,2026-02-01,FALTA
2973,199,2026-01-12,PRESENTE
2974,199,2026-01-02,FALTA
2975,199,2025-12-17,PRESENTE
2976,199,2026-01-09,PRESENTE
2977,199,2026-01-09,FALTA
2978,199,2026-02-19,FALTA
2979,199,2026-01-16,PRESENTE
2980,199,2025-11-30,FALTA
2981,199,2026-02-07,FALTA
2982,199,2025-12-26,FALTA
2983,199,2026-01-04,PRESENTE
2984,199,2025-12-06,PRESENTE
2985,199,2026-01-02,PRESENTE
2986,200,2026-01-02,PRESENTE
2987,200,2026-02-21,PRESENTE
2988,200,2025-12-13,FALTA
2989,200,2025-12-28,PRESENTE
2990,200,2025-12-09,FALTA
2991,200,2025-12-27,PRESENTE
2992,200,2025-12-16,PRESENTE
2993,200,2026-01-23,FALTA
2994,200,2026-01-22,FALTA
2995,200,2025-12-07,PRESENTE
2996,200,2026-02-13,PRESENTE
2997,200,2025-12-02,PRESENTE
2998,200,2025-12-18,FALTA
2999,200,2026-01-26,FALTA
3000,200,2026-01-25,PRESENTE
3001,201,2025-12-09,PRESENTE
3002,201,2026-01-22,PRESENTE
3003,201,2026-01-05,PRESENTE
3004,201,2025-12-02,FALTA
3005,201,2025-12-07,PRESENTE
3006,201,2026-02-06,PRESENTE
3007,201,2026-02-08,PRESENTE
3008,201,2025-12-27,PRESENTE
3009,201,2026-01-13,PRESENTE
3010,201,2025-12-11,FALTA
3011,201,2026-02-18,PRESENTE
3012,201,2026-02-18,PRESENTE
3013,201,2026-02-14,PRESENTE
3014,201,2026-02-23,PRESENTE
3015,201,2026-01-24,FALTA
3016,202,2026-01-04,FALTA
3017,202,2026-02-12,PRESENTE
3018,202,2026-02-23,PRESENTE
3019,202,2026-01-18,FALTA
3020,202,2025-12-10,PRESENTE
3021,202,2026-01-28,FALTA
3022,202,2025-12-30,PRESENTE
3023,202,2025-12-10,FALTA
3024,202,2025-12-27,FALTA
3025,202,2026-01-07,PRESENTE
3026,202,2026-01-05,FALTA
3027,202,2026-01-01,PRESENTE
3028,202,2025-12-28,PRESENTE
3029,202,2026-01-01,FALTA
3030,202,2026-01-15,FALTA
3031,203,2026-02-11,FALTA
3032,203,2025-12-04,PRESENTE
3033,203,2026-01-26,PRESENTE
3034,203,2025-12-27,PRESENTE
3035,203,2025-11-29,PRESENTE
3036,203,2026-01-22,PRESENTE
3037,203,2026-01-13,PRESENTE
3038,203,2026-01-10,PRESENTE
3039,203,2026-02-25,PRESENTE
3040,203,2026-01-25,PRESENTE
3041,203,2026-01-21,PRESENTE
3042,203,2026-02-12,PRESENTE
3043,203,2026-02-04,PRESENTE
3044,203,2026-01-30,PRESENTE
3045,203,2025-12-15,FALTA
3046,204,2026-01-30,FALTA
3047,204,2026-01-15,PRESENTE
3048,204,2025-12-21,PRESENTE
3049,204,2026-02-13,PRESENTE
3050,204,2025-12-19,PRESENTE
3051,204,2026-02-23,PRESENTE
3052,204,2026-01-30,FALTA
3053,204,2026-02-18,FALTA
3054,204,2025-12-09,PRESENTE
3055,204,2026-02-15,FALTA
3056,204,2026-02-14,FALTA
3057,204,2026-02-20,PRESENTE
3058,204,2026-01-26,FALTA
3059,204,2026-02-12,FALTA
3060,204,2026-02-02,PRESENTE
3061,205,2025-12-23,PRESENTE
3062,205,2026-01-25,PRESENTE
3063,205,2025-12-12,PRESENTE
3064,205,2026-01-18,PRESENTE
3065,205,2025-12-20,PRESENTE
3066,205,2026-01-29,PRESENTE
3067,205,2026-02-15,FALTA
3068,205,2026-01-22,PRESENTE
3069,205,2026-01-19,PRESENTE
3070,205,2025-12-29,PRESENTE
3071,205,2026-02-23,PRESENTE
3072,205,2026-02-15,PRESENTE
3073,205,2026-01-11,PRESENTE
3074,205,2025-12-18,FALTA
3075,205,2026-01-09,PRESENTE
3076,206,2026-02-20,PRESENTE
3077,206,2026-01-23,FALTA
3078,206,2026-01-02,PRESENTE
3079,206,2026-01-09,PRESENTE
3080,206,2026-02-13,FALTA
3081,206,2025-12-31,PRESENTE
3082,206,2026-02-25,PRESENTE
3083,206,2025-12-18,PRESENTE
